step,fast_slow_gap,fast_wins,bernoulli_llr,familiarity_weight,weighted_bernoulli_llr,cusum_W,detector_active,regime_change,epistemic_uncertainty,epistemic_ref,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,initial_warmup_remaining,post_change_warmup_remaining,predictor_nll
92800,-1.05116248,0,-0.51082562,0.56832620,-0.29031559,0.00000000,1,0,0.12453037,0.07077387,-0.95787287,0.09328961,5.92136335,6.05123234,0.15427953,0.12453037,0,0,3.10793343
92900,0.74551344,1,0.33647224,1.00000000,0.33647224,0.60505494,1,0,0.03280805,0.07075311,1.97909617,1.23358274,4.25457430,4.26816940,0.02354967,0.03280805,0,0,-1.37295675
93000,-0.17114639,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03715366,0.07077622,-26.11042786,-25.93928146,1.94321108,1.95737290,0.03665354,0.03715366,0,0,27.47038555
93100,0.55488968,1,0.33647224,0.38899411,0.13088572,6.67788816,1,0,0.18270239,0.07107015,-23.23514175,-23.79003143,6.97698402,6.06116486,0.17464335,0.18270239,0,0,24.43951559
93200,-0.28666258,0,-0.51082562,0.56298990,-0.28758967,0.00000000,1,0,0.12628025,0.07109450,-1.06114912,-0.77448654,7.81830025,6.83561754,0.10146546,0.12628025,0,0,1.76370955
93300,0.44801092,1,0.33647224,1.00000000,0.33647224,0.67294447,1,0,0.05994745,0.07096079,-2.68409586,-3.13210678,6.28344679,5.86134434,0.07333910,0.05994745,0,0,3.24746984
93400,-0.66016936,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03420378,0.07089160,2.89138770,3.55155706,5.75414896,5.64240789,0.03094622,0.03420378,0,0,nan
93500,-0.60083437,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03529050,0.07071505,2.33133674,2.93217111,6.39614153,6.43965244,0.03390745,0.03529050,0,0,0.34716755
93600,-0.02177191,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03087642,0.07058057,1.66450477,1.68627667,4.90035582,5.12222815,0.02221470,0.03087642,0,0,-1.08088525
93700,0.16465044,1,0.33647224,1.00000000,0.33647224,0.76408908,1,0,0.04363578,0.07043135,3.18884993,3.02419949,4.66587591,4.96326017,0.05017284,0.04363578,0,0,-2.57756341
93800,-2.09528828,0,-0.51082562,1.00000000,-0.51082562,0.60234837,1,0,0.05188713,0.07032363,-1.99504590,0.10024238,5.10171318,5.37113333,0.05180194,0.05188713,0,0,6.79707737
93900,-1.08478427,0,-0.51082562,1.00000000,-0.51082562,0.01658103,1,0,0.02574117,0.07026313,-0.94524860,0.13953567,5.25566339,5.68870783,0.02997196,0.02574117,0,0,1.62678556
94000,-0.20093155,0,-0.51082562,1.00000000,-0.51082562,0.16211885,1,0,0.02478763,0.07009362,-31.22023392,-31.01930237,1.91205299,1.95292711,0.02525938,0.02478763,0,0,30.74943161
94100,-1.33833885,0,-0.51082562,0.84360101,-0.43093301,0.00000000,1,0,0.08314279,0.07013934,2.26423311,3.60257196,5.45519924,5.77783775,0.11518267,0.08314279,0,0,-1.69424534
94200,-0.30483127,0,-0.51082562,0.55978262,-0.28595131,0.00000000,1,0,0.12515031,0.07005697,-2.62932277,-2.32449150,5.93129349,5.93783569,0.13239037,0.12515031,0,0,4.40825272
94300,-0.06955576,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04056473,0.06992765,3.01898861,3.08854437,5.12420464,5.09895945,0.04866490,0.04056473,0,0,-1.40431046
94400,-1.36316848,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.05407214,0.06983459,-2.01014543,-0.64697695,5.82911873,5.80247402,0.04042421,0.05407214,0,0,5.13042863
94500,-0.46887779,0,-0.51082562,0.49683312,-0.25379509,0.00000000,1,0,0.14030327,0.06970731,-7.26086807,-6.79199028,5.79580069,6.03600550,0.13037269,0.14030327,0,0,8.11394946
94600,-0.82709432,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.05098082,0.06962527,-2.28197241,-1.45487809,3.91479015,3.95027423,0.06836440,0.05098082,0,0,3.48922825
94700,-0.20065308,0,-0.51082562,0.72948621,-0.37264025,0.00000000,1,0,0.09530780,0.06952573,2.55057359,2.75122666,5.20519066,5.54215574,0.08972862,0.09530780,0,0,-2.18054099
94800,-0.68920803,0,-0.51082562,0.39573410,-0.20215112,0.13432112,1,0,0.17557326,0.06948033,-1.53065705,-0.84144902,5.86067486,6.21335554,0.17601112,0.17557326,0,0,1.83172643
94900,-0.92536473,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.06512168,0.06946930,2.21687317,3.14223790,4.82031441,4.72168827,0.05885980,0.06512168,0,0,-1.24916458
95000,-0.32163429,0,-0.51082562,1.00000000,-0.51082562,0.00710673,1,0,0.03020287,0.06932549,-31.99035072,-31.66871643,2.19129896,2.20952010,0.03278433,0.03020287,0,0,32.03744221
95100,-0.40933144,0,-0.51082562,0.83875051,-0.42845525,0.00000000,1,0,0.08264777,0.06932086,-1.44771636,-1.03838491,4.57112885,4.60928106,0.09521496,0.08264777,0,0,2.80227524
95200,-1.71985316,0,-0.51082562,0.95493147,-0.48780346,0.00000000,1,0,0.07256356,0.06929323,-0.27901459,1.44083858,4.72144651,4.52177572,0.06057845,0.07256356,0,0,1.38646195
95300,-0.94474244,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02210211,0.06925997,0.78175855,1.72650099,6.16877222,5.89953804,0.03329669,0.02210211,0,0,-0.43797541
95400,-1.23808217,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03959823,0.06917204,2.56547165,3.80355382,4.52835178,4.62134886,0.03911181,0.03959823,0,0,-1.22569291
95500,-1.24849892,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04556735,0.06906221,4.23611832,5.48461723,4.37096596,4.21754742,0.04124542,0.04556735,0,0,-3.93876702
95600,-2.20581532,0,-0.51082562,0.70192420,-0.35856087,0.01046892,1,0,0.09826519,0.06897471,0.63341689,2.83923221,5.70616865,5.36161232,0.09925468,0.09826519,0,0,1.14840961
95700,-1.02837563,0,-0.51082562,0.91257025,-0.46616427,0.00000000,1,0,0.07547740,0.06887843,1.61739540,2.64577103,5.37285805,4.97503424,0.10590521,0.07547740,0,0,-0.02474952
95800,-0.74165654,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03000307,0.06872115,3.49293637,4.23459291,4.07565689,3.72703552,0.02923282,0.03000307,0,0,-2.68407822
95900,-0.59742785,0,-0.51082562,0.84260151,-0.43042244,0.00000000,1,0,0.08148929,0.06866300,-7.18687582,-6.58944798,6.05810452,5.77843380,0.08119345,0.08148929,0,0,8.33305407
96000,0.41335297,1,0.33647224,1.00000000,0.33647224,0.52213756,1,0,0.03505389,0.06859524,-34.92115784,-35.33451080,2.09649873,2.04937124,0.03644374,0.03505389,0,0,35.02255249
96100,-1.16867971,0,-0.51082562,0.51338575,-0.26225060,0.00000000,1,0,0.13368914,0.06863410,3.10264730,4.27132702,6.18135023,5.54644012,0.13313967,0.13368914,0,0,-2.97491699
96200,-1.35636735,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02842871,0.06859557,2.15216517,3.50853252,3.90359545,3.54063177,0.03398351,0.02842871,0,0,-2.45464766
96300,-0.29994702,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03541435,0.06849683,-2.30416894,-2.00422192,5.96321630,5.68911839,0.03744219,0.03541435,0,0,2.66833824
96400,-1.53725147,0,-0.51082562,0.38481247,-0.19657207,0.00000000,1,0,0.17766455,0.06836753,-0.22900462,1.30824685,5.82987356,5.72344780,0.15985082,0.17766455,0,0,1.52986614
96500,-0.89470100,0,-0.51082562,0.65322610,-0.33368463,0.00000000,1,0,0.10457924,0.06831389,3.97729921,4.87200022,5.11359596,4.98160028,0.13761397,0.10457924,0,0,-4.09087944
96600,-2.08707690,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.06012554,0.06821321,-0.54403424,1.54304266,5.31253147,5.33262873,0.05287845,0.06012554,0,0,2.22357252
96700,-0.25989270,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04117928,0.06817517,2.84817386,3.10806656,4.68426037,4.48927927,0.05548967,0.04117928,0,0,-2.71691680
96800,-0.38476944,0,-0.51082562,0.28289906,-0.14451209,0.00000000,1,0,0.24075726,0.06811000,-2.57593632,-2.19116688,5.74718571,5.57952881,0.20193855,0.24075726,0,0,3.19420201
96900,-1.69278741,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.01971870,0.06799077,0.81204152,2.50482893,4.52559662,4.23716307,0.02540188,0.01971870,0,0,2.02112985
97000,0.29864120,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.04323880,0.06784610,-21.55526543,-21.85390663,2.08541441,2.13549542,0.04107226,0.04323880,0,0,21.98853938
97100,-2.68942165,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.05078133,0.06795609,-2.61888814,0.07053351,4.18849373,4.03573608,0.10232919,0.05078133,0,0,2.86202486
97200,-0.51357841,0,-0.51082562,0.39130595,-0.19988911,0.00000000,1,0,0.17344910,0.06787166,-2.03057075,-1.51699233,6.85378551,6.51440525,0.15381554,0.17344910,0,0,2.22594184
97300,-0.09517837,0,-0.51082562,0.35269179,-0.18016401,0.28337677,1,0,0.19194348,0.06769689,-1.40714216,-1.31196380,6.70779181,6.23266268,0.16475545,0.19194348,0,0,4.39495198
97400,-0.64362907,0,-0.51082562,0.58394829,-0.29829575,0.00000000,1,0,0.11574870,0.06759125,-3.35239029,-2.70876122,6.57251883,6.34031248,0.11741665,0.11574870,0,0,3.27419400
97500,-1.57592392,0,-0.51082562,0.49066755,-0.25064556,0.00000000,1,0,0.13758008,0.06750608,-1.84807706,-0.27215314,7.12262392,6.73566151,0.14052683,0.13758008,0,0,3.70610909
97600,-0.59323120,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.01882760,0.06749263,-4.73560333,-4.14237213,4.80155611,4.44725990,0.02571532,0.01882760,0,0,5.43047825
97700,-1.08113122,0,-0.51082562,0.78413616,-0.40055684,0.00000000,1,0,0.08595785,0.06740266,2.71052933,3.79166055,7.02286720,6.36611509,0.09113951,0.08595785,0,0,-2.29137778
97800,0.23191357,1,0.33647224,0.86478994,0.29097781,0.29097781,1,0,0.07784776,0.06732196,-2.17144799,-2.40336156,4.37865162,3.99575377,0.08275912,0.07784776,0,0,1.90543807
97900,-0.04953432,0,-0.51082562,0.89713229,-0.45827816,0.00000000,1,0,0.07495278,0.06724256,2.30277681,2.35231113,6.02796507,5.57683802,0.05465697,0.07495278,0,0,-0.91461297
98000,0.28068161,1,0.33647224,1.00000000,0.33647224,0.55149362,1,0,0.04502674,0.06710832,-20.48574638,-20.76642799,2.13353443,2.10482788,0.04901375,0.04502674,0,0,21.03130531
98100,1.72123146,1,0.33647224,0.52321473,0.17604723,10.05991812,1,0,0.12904209,0.06751672,-17.36233711,-19.08356857,8.82745552,8.08194351,0.11350474,0.12904209,0,0,17.98240318
98200,-0.34552085,0,-0.51082562,0.73143243,-0.37363443,0.00000000,1,0,0.09224277,0.06746935,-1.62416232,-1.27864146,6.63074684,6.06643534,0.07538494,0.09224277,0,0,2.98624984
98300,-0.72479630,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03057872,0.06731751,1.70772743,2.43252373,6.59961939,6.11291599,0.03176998,0.03057872,0,0,-1.57202673
98400,-0.81778145,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02248831,0.06717635,-16.72291756,-15.90513611,3.75129437,3.44280052,0.02671765,0.02248831,0,0,21.77762794
98500,-0.12387538,0,-0.51082562,0.39496114,-0.20175627,0.00000000,1,0,0.16969873,0.06702440,-2.61706018,-2.49318480,7.01357651,6.68454266,0.18814175,0.16969873,0,0,2.38626873
98600,-0.54563618,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02989435,0.06683298,1.50386477,2.04950094,5.01564837,4.76297712,0.03602432,0.02989435,0,0,-1.48143701
98700,0.09680200,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.01998424,0.06672463,-1.34970999,-1.44651198,4.77813911,4.68574619,0.02507979,0.01998424,0,0,2.01143426
98800,-0.25552607,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.05327049,0.06656699,-5.58280659,-5.32728052,4.96818113,5.08086824,0.05574718,0.05327049,0,0,5.08905911
98900,-0.19833064,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02267097,0.06640177,2.85437989,3.05271053,5.26212311,5.43019438,0.02755351,0.02267097,0,0,-1.89197544
99000,0.08068085,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.03798265,0.06623544,-25.10172462,-25.18240547,1.91894281,1.93624437,0.03747698,0.03798265,0,0,25.57833862
99100,-7.49306965,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.06489670,0.06649342,-10.69881058,-3.20574093,5.26809978,6.09445715,0.06337232,0.06489670,0,0,12.42491849
99200,-4.84536695,0,-0.51082562,0.82866401,-0.42330281,0.00000000,1,0,0.08006719,0.06634880,-5.34757137,-0.50220442,4.17783928,4.64521122,0.09776030,0.08006719,0,0,5.07193584
99300,-3.68722773,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04943415,0.06623388,-1.43159235,2.25563550,3.26016951,3.62267900,0.06013228,0.04943415,0,0,1.30275185
99400,-1.92786288,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02356306,0.06610108,-0.05513787,1.87272501,4.07925653,4.38348866,0.02638532,0.02356306,0,0,-0.67579871
99500,-2.99781084,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.06194871,0.06587444,-5.31467772,-2.31686687,5.67423439,6.18998671,0.06423964,0.06194871,0,0,6.37056073
99600,0.04643297,1,0.33647224,0.64415546,0.21674043,2.07833273,1,0,0.10191249,0.06564749,-3.94598079,-3.99241376,5.24313784,5.35403538,0.10496610,0.10191249,0,0,4.29821968
99700,0.52292252,1,0.33647224,1.00000000,0.33647224,7.27760872,1,0,0.02188614,0.06544373,2.70055509,2.17763257,3.81308317,3.95617175,0.02555317,0.02188614,0,0,-3.04121482
99800,1.29775596,1,0.33647224,1.00000000,0.33647224,23.96569304,1,0,0.05116842,0.06525170,3.45901489,2.16125894,4.49238300,4.96659851,0.04935400,0.05116842,0,0,-4.30714305
99900,0.08893919,1,0.33647224,0.84110448,0.28300830,35.14480604,1,0,0.07738289,0.06508710,-2.74016857,-2.82910776,4.92545128,5.27317762,0.07814026,0.07738289,0,0,2.28006554
100000,-0.18972397,0,-0.51082562,1.00000000,-0.51082562,54.20070077,1,0,0.03660764,0.06485083,-33.56916046,-33.37943649,1.96151686,2.00019932,0.03605064,0.03660764,0,0,34.10083542
100100,3.92300797,1,0.33647224,0.68975552,0.23208358,54.97349282,1,0,0.09481214,0.06539720,-18.31217575,-22.23518372,4.84501743,4.12865639,0.09733898,0.09481214,0,0,18.40957324
100200,3.58487701,1,0.33647224,1.00000000,0.33647224,67.33364642,1,0,0.04082302,0.06589790,-18.07295418,-21.65783119,4.60532284,3.78530335,0.05852898,0.04082302,0,0,19.76103830
100300,48.65449905,1,0.33647224,1.00000000,0.33647224,82.66273329,1,0,0.04064975,0.06632065,-5.76575994,-54.42025757,8.55417824,6.11996174,0.03392936,0.04064975,0,0,7.71526750
100400,40.19725800,1,0.33647224,0.71577387,0.24083803,98.35511275,1,0,0.09328306,0.06676957,-5.86187077,-46.05912781,8.72448921,5.70259333,0.10632624,0.09328306,0,0,6.18868268
100500,0.00000000,0,0.00000000,0.92396899,0.00000000,0.00000000,0,0,0.07269678,0.06716957,-7.37441635,-7.37441635,9.57761097,9.57761097,0.07269678,0.07269678,0,909,6.62408924
100600,0.00000000,0,0.00000000,0.40798670,0.00000000,0.00000000,0,0,0.16563624,0.06757738,-10.04626656,-10.04626656,17.91407013,17.91407013,0.16563624,0.16563624,0,809,11.51610724
100700,0.00000000,0,0.00000000,0.83025907,0.00000000,0.00000000,0,0,0.08180927,0.06792289,-10.42261600,-10.42261600,9.47001266,9.47001266,0.08180927,0.08180927,0,709,11.22203636
100800,0.00000000,0,0.00000000,0.35212419,0.00000000,0.00000000,0,0,0.19385821,0.06826216,-11.73220825,-11.73220825,27.17385292,27.17385292,0.19385821,0.19385821,0,609,10.68010855
100900,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.05422637,0.06855896,-14.26899338,-14.26899338,15.53642082,15.53642082,0.05422637,0.05422637,0,509,14.94203536
101000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.06452429,0.06876299,-37.77115631,-37.77115631,2.72863340,2.72863340,0.06452429,0.06452429,0,409,37.88351440
101100,0.00000000,0,0.00000000,0.34495576,0.00000000,0.00000000,0,0,0.20032001,0.06910154,-21.00241089,-21.00241089,28.21904755,28.21904755,0.20032001,0.20032001,0,309,24.86739540
101200,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.05575855,0.06934159,-5.84325123,-5.84325123,10.05114079,10.05114079,0.05575855,0.05575855,0,209,6.10839891
101300,0.00000000,0,0.00000000,0.64555653,0.00000000,0.00000000,0,0,0.10780021,0.06959113,-10.74199295,-10.74199295,15.30059147,15.30059147,0.10780021,0.10780021,0,109,10.88847637
101400,0.00000000,0,0.00000000,0.71891818,0.00000000,0.00000000,0,0,0.09709175,0.06980102,-10.99871826,-10.99871826,13.11534309,13.11534309,0.09709175,0.09709175,0,9,10.90222454
101500,0.43369293,1,0.33647224,0.66000171,0.22207225,0.22207225,1,0,0.10612021,0.07003952,-17.41514206,-17.84883499,13.01442528,13.01973820,0.09533020,0.10612021,0,0,22.90286255
101600,0.18653679,1,0.33647224,0.37419951,0.12590775,0.34762389,1,0,0.18802407,0.07035852,-18.72612381,-18.91266060,17.96569824,18.18802261,0.20456089,0.18802407,0,0,21.99764442
101700,-0.32771969,0,-0.51082562,0.51739254,-0.26429737,0.49126379,1,0,0.13648123,0.07061437,-9.52286625,-9.19514656,17.88644791,18.27001190,0.15220049,0.13648123,0,0,10.18917910
101800,2.14712715,1,0.33647224,0.72551056,0.24411416,0.47883941,1,0,0.09779914,0.07095431,-12.74276161,-14.88988876,11.80410767,12.12190151,0.10021847,0.09779914,0,0,13.77565829
101900,-0.47690296,0,-0.51082562,0.42751520,-0.21838572,0.54090143,1,0,0.16664997,0.07124539,-7.55361557,-7.07671261,12.82811356,12.41875172,0.16636449,0.16664997,0,0,7.55044389
102000,-0.23653221,0,-0.51082562,1.00000000,-0.51082562,0.08382366,1,0,0.03510205,0.07144344,-26.50949287,-26.27296066,2.57708240,2.60530639,0.03675003,0.03510205,0,0,27.09055773
102100,-1.11448860,0,-0.51082562,0.39021483,-0.19933173,2.84391265,1,0,0.18384670,0.07173971,-12.28797913,-11.17349052,20.24908066,19.68245316,0.20732164,0.18384670,0,0,14.72082853
102200,-2.09255600,0,-0.51082562,0.53512123,-0.27335364,3.67782213,1,0,0.13445957,0.07195217,-14.81842518,-12.72586918,13.51341915,15.78292179,0.12980196,0.13445957,0,0,16.69611788
102300,1.68920088,1,0.33647224,0.96396086,0.32434607,10.48759158,1,0,0.07484957,0.07215205,-6.28639030,-7.97559118,10.23748779,10.50805855,0.07084084,0.07484957,0,0,7.25354354
102400,11.55577278,1,0.33647224,1.00000000,0.33647224,24.53212001,1,0,0.02721856,0.07231027,-8.75084114,-20.30661392,7.25264168,7.14773893,0.02133252,0.02721856,0,0,9.19338020
102500,2.13342476,1,0.33647224,0.40008700,0.13461817,55.18424913,1,0,0.18045859,0.07219914,-16.61713409,-18.75055885,11.45694542,12.46178532,0.11755659,0.18045859,0,0,18.52578878
102600,2.99566460,1,0.33647224,0.72178004,0.24285894,69.76257858,1,0,0.10020854,0.07232852,-4.87935162,-7.87501621,10.40218449,10.69107056,0.07578637,0.10020854,0,0,5.09548140
102700,1.02972984,1,0.33647224,0.48430524,0.16295527,69.45591575,1,0,0.14978033,0.07253940,-14.07199478,-15.10172462,8.48097229,9.33245659,0.11463645,0.14978033,0,0,15.68970942
102800,4.96354961,1,0.33647224,0.19985676,0.06724625,84.20295712,1,0,0.36361173,0.07267026,-12.89725971,-17.86080933,10.56450272,10.86929607,0.27754945,0.36361173,0,0,13.93924904
102900,0.00000000,0,0.00000000,0.68255528,0.00000000,0.00000000,0,0,0.10667144,0.07280915,-10.57847977,-10.57847977,11.55728054,11.55728054,0.10667144,0.10667144,0,985,11.31811714
103000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.02968501,0.07269110,-31.99406433,-31.99406433,2.16013718,2.16013718,0.02968501,0.02968501,0,885,32.54424047
103100,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.04008001,0.07286489,-9.69093895,-9.69093895,9.89307785,9.89307785,0.04008001,0.04008001,0,785,11.14132309
103200,0.00000000,0,0.00000000,0.96428011,0.00000000,0.00000000,0,0,0.07549363,0.07279700,-5.50618267,-5.50618267,10.15616894,10.15616894,0.07549363,0.07549363,0,685,5.07497327
103300,0.00000000,0,0.00000000,0.46838356,0.00000000,0.00000000,0,0,0.15522252,0.07270368,-11.34337997,-11.34337997,5.92606306,5.92606306,0.15522252,0.15522252,0,585,11.48297691
103400,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.03374872,0.07265083,-2.44917011,-2.44917011,6.58337641,6.58337641,0.03374872,0.03374872,0,485,2.57973999
103500,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.02800982,0.07245024,1.39125323,1.39125323,5.37111664,5.37111664,0.02800982,0.02800982,0,385,-1.16618037
103600,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.04800364,0.07227189,-2.29582453,-2.29582453,6.48422194,6.48422194,0.04800364,0.04800364,0,285,3.67044409
103700,0.00000000,0,0.00000000,0.81757804,0.00000000,0.00000000,0,0,0.08816990,0.07208577,-1.54301453,-1.54301453,3.85176682,3.85176682,0.08816990,0.08816990,0,185,2.58783215
103800,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.06788591,0.07201267,-1.44186974,-1.44186974,5.40182161,5.40182161,0.06788591,0.06788591,0,85,1.65211850
103900,0.97604942,1,0.33647224,1.00000000,0.33647224,1.55288671,1,0,0.02984599,0.07190027,-5.35266972,-6.32871914,4.95665693,4.93830109,0.03491463,0.02984599,0,0,5.75753939
104000,-0.44712257,0,-0.51082562,1.00000000,-0.51082562,13.53169344,1,0,0.04031134,0.07186810,-24.98802185,-24.54089928,1.94550264,1.97799432,0.04209654,0.04031134,0,0,25.59847145
104100,-1.00675535,0,-0.51082562,1.00000000,-0.51082562,5.97856847,1,0,0.04595452,0.07207965,-5.64845991,-4.64170456,5.46918917,4.88939714,0.05616644,0.04595452,0,0,6.11523008
104200,0.33368874,1,0.33647224,1.00000000,0.33647224,4.62504435,1,0,0.05978023,0.07199424,-9.31077576,-9.64446449,3.98134875,3.45884180,0.04803660,0.05978023,0,0,11.87025714
104300,0.24130726,1,0.33647224,0.44304548,0.14907250,11.46628911,1,0,0.16217238,0.07184974,-2.77008605,-3.01139331,6.85347176,6.51845360,0.15980285,0.16217238,0,0,2.60925090
104400,0.51114500,1,0.33647224,0.72524712,0.24402552,20.48665259,1,0,0.09881155,0.07166279,-1.17848325,-1.68962824,5.14791012,4.91275549,0.12929243,0.09881155,0,0,1.59175950
104500,1.78018117,1,0.33647224,1.00000000,0.33647224,37.61895824,1,0,0.02699579,0.07142306,2.47277641,0.69259524,4.24326849,4.53332567,0.02805128,0.02699579,0,0,-2.42566236
104600,-0.21271324,0,-0.51082562,1.00000000,-0.51082562,52.81497772,1,0,0.03314628,0.07116437,-10.54346275,-10.33074951,3.96237946,4.37543106,0.04873337,0.03314628,0,0,19.32602310
104700,0.88903391,1,0.33647224,1.00000000,0.33647224,58.61466597,1,0,0.01745332,0.07103085,-1.93074429,-2.81977820,4.30359411,4.81804848,0.01826974,0.01745332,0,0,2.85607305
104800,1.65184844,1,0.33647224,0.49602664,0.16689919,62.36182001,1,0,0.14267068,0.07076846,-0.56109607,-2.21294451,6.66586161,7.16726446,0.17472887,0.14267068,0,0,0.51842794
