step=458490, D_t=15.731966, c_t=3.094081, e_P=0.787061, e_R=0.421266, e_P_bar=4.510713, e_R_bar=3.334276
step=6701023, D_t=96.764779, c_t=3.661273, e_P=0.105075, e_R=0.231134, e_P_bar=1.364183, e_R_bar=13.844442
step=6704169, D_t=45.771013, c_t=3.188122, e_P=0.462509, e_R=0.076428, e_P_bar=8.966270, e_R_bar=3.338865
step=6710524, D_t=244.400670, c_t=3.501233, e_P=0.815112, e_R=0.156221, e_P_bar=20.315137, e_R_bar=8.723334
step=6714010, D_t=16.118084, c_t=3.009879, e_P=0.136393, e_R=0.089675, e_P_bar=2.956232, e_R_bar=4.847356
step=6715972, D_t=33.289003, c_t=3.088687, e_P=0.354449, e_R=0.117611, e_P_bar=6.939547, e_R_bar=4.291934
step=6718055, D_t=53.825081, c_t=3.435574, e_P=0.140548, e_R=0.241276, e_P_bar=2.076653, e_R_bar=10.165514
step=6719175, D_t=225.063249, c_t=4.761272, e_P=0.922916, e_R=0.125662, e_P_bar=19.891201, e_R_bar=7.380151
step=6722037, D_t=76.311515, c_t=3.568933, e_P=0.108862, e_R=0.225746, e_P_bar=1.522314, e_R_bar=12.259918
step=6724044, D_t=38.076663, c_t=3.306048, e_P=0.065530, e_R=0.172028, e_P_bar=0.561219, e_R_bar=8.708522
step=6726018, D_t=30.243408, c_t=3.113658, e_P=0.075358, e_R=0.154850, e_P_bar=0.956738, e_R_bar=7.718256
step=6735537, D_t=61.304008, c_t=3.531214, e_P=0.499505, e_R=0.293217, e_P_bar=7.274033, e_R_bar=8.348441
step=6740046, D_t=11.576422, c_t=3.010345, e_P=0.257052, e_R=0.002733, e_P_bar=4.811740, e_R_bar=-0.764306
step=6741722, D_t=86.595428, c_t=3.173687, e_P=0.610342, e_R=0.002946, e_P_bar=13.160200, e_R_bar=-0.883402
step=6747411, D_t=45.268134, c_t=3.033535, e_P=0.466007, e_R=0.036303, e_P_bar=9.490178, e_R_bar=0.687600
step=6749022, D_t=12.507689, c_t=3.054429, e_P=0.197904, e_R=0.096985, e_P_bar=3.070093, e_R_bar=3.948406
step=6765044, D_t=38.773315, c_t=3.308910, e_P=0.087458, e_R=0.210588, e_P_bar=0.888401, e_R_bar=8.761129
step=6772066, D_t=38.693079, c_t=3.105148, e_P=0.357802, e_R=0.038633, e_P_bar=8.749124, e_R_bar=0.915965
step=6774007, D_t=14.105189, c_t=3.045935, e_P=0.257833, e_R=0.051933, e_P_bar=4.883515, e_R_bar=2.088460
step=6778010, D_t=217.411802, c_t=3.323530, e_P=0.666199, e_R=0.102233, e_P_bar=19.873769, e_R_bar=6.313234
step=6780041, D_t=159.019574, c_t=3.499928, e_P=0.924593, e_R=0.029237, e_P_bar=17.826212, e_R_bar=0.515086
step=6786641, D_t=67.359605, c_t=3.540113, e_P=0.393653, e_R=0.252135, e_P_bar=7.434156, e_R_bar=8.913615
step=6792044, D_t=82.965276, c_t=3.733749, e_P=0.460228, e_R=0.222927, e_P_bar=9.288166, e_R_bar=8.925275
step=6795110, D_t=67.336266, c_t=3.169963, e_P=0.575083, e_R=0.020041, e_P_bar=11.604752, e_R_bar=0.047508
step=6796716, D_t=291.738345, c_t=3.984346, e_P=1.008158, e_R=0.343592, e_P_bar=18.033287, e_R_bar=16.071006
step=6798077, D_t=52.561567, c_t=3.423329, e_P=0.660108, e_R=0.105297, e_P_bar=9.719828, e_R_bar=3.263141
step=6799348, D_t=157.302905, c_t=4.290443, e_P=0.269732, e_R=0.385221, e_P_bar=4.015614, e_R_bar=17.276593
step=6803088, D_t=177.513439, c_t=4.380041, e_P=0.359530, e_R=0.421602, e_P_bar=5.869662, e_R_bar=17.904579
step=6804882, D_t=25.666827, c_t=3.097377, e_P=0.235182, e_R=0.164644, e_P_bar=3.854526, e_R_bar=6.039560
step=6808061, D_t=31.441976, c_t=3.031803, e_P=0.260645, e_R=0.154663, e_P_bar=4.610427, e_R_bar=6.451970
step=6811046, D_t=22.511680, c_t=3.074441, e_P=0.073994, e_R=0.128235, e_P_bar=0.740315, e_R_bar=6.668980
step=6813005, D_t=217.153754, c_t=3.042733, e_P=0.804862, e_R=0.117035, e_P_bar=20.151201, e_R_bar=5.313811
step=6815051, D_t=169.648956, c_t=4.461159, e_P=0.436898, e_R=0.417407, e_P_bar=6.399607, e_R_bar=17.272607
step=6827724, D_t=70.100475, c_t=3.504956, e_P=0.415871, e_R=0.290606, e_P_bar=5.866824, e_R_bar=10.285005
step=6830495, D_t=191.261511, c_t=3.311893, e_P=1.462057, e_R=0.262803, e_P_bar=18.242259, e_R_bar=7.052872
step=6832165, D_t=26.171275, c_t=3.095267, e_P=0.408852, e_R=0.140453, e_P_bar=5.781537, e_R_bar=4.349296
step=6833296, D_t=75.362378, c_t=3.483802, e_P=0.987063, e_R=0.143002, e_P_bar=11.409866, e_R_bar=4.532077
step=6834844, D_t=115.262186, c_t=3.486780, e_P=0.750848, e_R=0.634969, e_P_bar=5.202552, e_R_bar=14.263864
step=6842239, D_t=38.172568, c_t=3.148563, e_P=0.401979, e_R=0.529063, e_P_bar=2.500638, e_R_bar=8.372093
step=6843402, D_t=943.127240, c_t=11.080508, e_P=2.938298, e_R=0.207122, e_P_bar=43.163529, e_R_bar=4.812921
step=6846943, D_t=136.021189, c_t=3.285560, e_P=0.911341, e_R=0.251540, e_P_bar=14.377890, e_R_bar=8.081996
step=6848396, D_t=93.506199, c_t=3.018237, e_P=1.098183, e_R=0.122904, e_P_bar=13.318805, e_R_bar=3.101909
step=6889094, D_t=149.595777, c_t=4.412346, e_P=1.026609, e_R=0.192854, e_P_bar=16.329164, e_R_bar=5.705256
step=6892417, D_t=53.199663, c_t=3.044995, e_P=0.238307, e_R=0.211669, e_P_bar=4.426037, e_R_bar=9.317163
step=6906072, D_t=88.503715, c_t=3.346455, e_P=0.777837, e_R=0.066799, e_P_bar=13.197055, e_R_bar=1.686765
step=6908062, D_t=50.486342, c_t=3.307027, e_P=0.458980, e_R=0.004461, e_P_bar=10.048516, e_R_bar=-0.767285
step=6911071, D_t=51.649476, c_t=3.414129, e_P=0.183921, e_R=0.181842, e_P_bar=3.187935, e_R_bar=9.650701
step=6913070, D_t=64.548924, c_t=3.569389, e_P=0.566228, e_R=0.064807, e_P_bar=11.110509, e_R_bar=2.377907
step=6919029, D_t=60.495615, c_t=3.416996, e_P=0.227500, e_R=0.197195, e_P_bar=3.913345, e_R_bar=10.279930
step=6920803, D_t=163.082694, c_t=3.103411, e_P=0.729861, e_R=0.015870, e_P_bar=18.060049, e_R_bar=-0.220286
step=6923035, D_t=127.283824, c_t=3.101982, e_P=0.969389, e_R=0.014315, e_P_bar=15.955176, e_R_bar=-0.278602
step=6925035, D_t=6.796730, c_t=3.017270, e_P=0.178729, e_R=0.017136, e_P_bar=3.686931, e_R_bar=-0.084035
step=6927016, D_t=212.927459, c_t=4.127250, e_P=0.653279, e_R=0.197689, e_P_bar=16.480568, e_R_bar=12.419573
step=6934034, D_t=52.367751, c_t=3.130221, e_P=0.214839, e_R=0.184995, e_P_bar=4.511057, e_R_bar=9.186178
step=6936040, D_t=59.474986, c_t=3.401885, e_P=0.160841, e_R=0.234901, e_P_bar=2.364372, e_R_bar=10.647052
step=6942101, D_t=66.155392, c_t=3.201213, e_P=0.490874, e_R=0.096714, e_P_bar=10.493462, e_R_bar=4.711479
step=6943511, D_t=119.067857, c_t=3.203867, e_P=0.619116, e_R=0.032704, e_P_bar=15.411097, e_R_bar=0.796124
step=6953048, D_t=42.461109, c_t=3.229134, e_P=0.196395, e_R=0.204141, e_P_bar=3.472828, e_R_bar=8.535906
step=6956048, D_t=210.222387, c_t=4.961287, e_P=0.910167, e_R=0.008263, e_P_bar=20.504750, e_R_bar=-0.578671
step=6960039, D_t=173.196271, c_t=3.852339, e_P=0.766588, e_R=0.074423, e_P_bar=18.394488, e_R_bar=2.834672
step=6967129, D_t=143.072840, c_t=3.420773, e_P=0.676829, e_R=0.005221, e_P_bar=16.915841, e_R_bar=-0.711176
step=6973066, D_t=170.192672, c_t=4.530821, e_P=0.525920, e_R=0.283405, e_P_bar=10.558883, e_R_bar=15.129287
step=6975468, D_t=263.569703, c_t=3.041759, e_P=1.286551, e_R=0.225122, e_P_bar=21.516423, e_R_bar=8.011427
step=7017602, D_t=91.618144, c_t=3.512763, e_P=1.022524, e_R=0.265800, e_P_bar=12.205130, e_R_bar=5.854150
step=7026670, D_t=40.765772, c_t=3.013219, e_P=0.999820, e_R=0.025632, e_P_bar=9.029482, e_R_bar=-0.006953
step=7041061, D_t=23.723558, c_t=3.032187, e_P=0.140210, e_R=0.263078, e_P_bar=1.191103, e_R_bar=6.784423
step=7045085, D_t=89.371096, c_t=3.595342, e_P=0.570496, e_R=0.064078, e_P_bar=13.113466, e_R_bar=2.603689
step=7046704, D_t=127.232528, c_t=3.756305, e_P=0.947300, e_R=0.103379, e_P_bar=15.527744, e_R_bar=3.654343
step=7050269, D_t=66.848683, c_t=3.534321, e_P=1.069409, e_R=0.119961, e_P_bar=11.425095, e_R_bar=1.778926
step=7054076, D_t=32.012447, c_t=3.028520, e_P=0.117014, e_R=0.161034, e_P_bar=1.347367, e_R_bar=7.887300
step=7057078, D_t=29.076356, c_t=3.211062, e_P=0.303290, e_R=0.008618, e_P_bar=7.625793, e_R_bar=-0.548480
step=7060134, D_t=619.953913, c_t=7.039479, e_P=1.301028, e_R=0.138665, e_P_bar=34.149240, e_R_bar=8.587038
step=7067004, D_t=186.509920, c_t=3.457933, e_P=0.572037, e_R=0.197172, e_P_bar=14.755767, e_R_bar=12.461427
step=7068068, D_t=25.480347, c_t=3.187227, e_P=0.098972, e_R=0.142077, e_P_bar=0.991007, e_R_bar=7.069554
step=7071024, D_t=64.195308, c_t=3.017461, e_P=0.407540, e_R=0.017762, e_P_bar=11.330913, e_R_bar=0.032029
step=7072073, D_t=45.181228, c_t=3.104546, e_P=0.135156, e_R=0.383625, e_P_bar=0.681636, e_R_bar=9.481447
step=7079974, D_t=86.770050, c_t=3.057765, e_P=0.633472, e_R=0.048461, e_P_bar=13.117642, e_R_bar=1.211432
step=7082035, D_t=49.374895, c_t=3.027010, e_P=0.404027, e_R=0.163783, e_P_bar=6.665875, e_R_bar=7.369932
step=7086224, D_t=108.478537, c_t=3.232959, e_P=0.673138, e_R=0.228200, e_P_bar=11.476886, e_R_bar=9.232452
step=7091042, D_t=29.553222, c_t=3.215384, e_P=0.418077, e_R=0.036271, e_P_bar=7.633333, e_R_bar=0.915787
step=7103044, D_t=18.728199, c_t=3.090016, e_P=0.232281, e_R=0.097241, e_P_bar=4.338286, e_R_bar=4.316905
step=7105030, D_t=139.267302, c_t=3.922836, e_P=0.660097, e_R=0.082243, e_P_bar=16.198462, e_R_bar=4.018012
step=7108802, D_t=25.074621, c_t=3.141222, e_P=0.297028, e_R=0.104599, e_P_bar=5.365540, e_R_bar=4.621713
step=7111011, D_t=21.354146, c_t=3.100375, e_P=0.245938, e_R=0.098619, e_P_bar=4.436909, e_R_bar=4.798138
step=7112050, D_t=75.558219, c_t=3.325999, e_P=0.329295, e_R=0.169465, e_P_bar=7.416127, e_R_bar=9.803953
step=7115068, D_t=31.171469, c_t=3.049720, e_P=0.302903, e_R=0.090814, e_P_bar=6.675900, e_R_bar=4.216077
step=7119013, D_t=151.199104, c_t=3.975636, e_P=0.601533, e_R=0.082504, e_P_bar=16.844000, e_R_bar=4.321792
step=7122048, D_t=10.929160, c_t=3.053706, e_P=0.269111, e_R=0.037306, e_P_bar=4.565571, e_R_bar=1.006916
step=7124316, D_t=222.369502, c_t=3.552892, e_P=0.684157, e_R=0.175821, e_P_bar=17.633662, e_R_bar=11.566891
step=7128153, D_t=29.771407, c_t=3.153716, e_P=0.395179, e_R=0.025491, e_P_bar=7.708946, e_R_bar=0.339064
step=7133053, D_t=17.831425, c_t=3.084907, e_P=0.294604, e_R=0.186037, e_P_bar=3.219840, e_R_bar=5.029461
step=7140128, D_t=90.784053, c_t=3.153995, e_P=0.640663, e_R=0.017093, e_P_bar=13.474721, e_R_bar=-0.062690
step=7144245, D_t=85.330004, c_t=3.555403, e_P=0.479177, e_R=0.092007, e_P_bar=11.967883, e_R_bar=5.237345
step=7145821, D_t=282.929981, c_t=4.099751, e_P=0.792372, e_R=0.260460, e_P_bar=18.720130, e_R_bar=14.677081
step=7149018, D_t=111.346555, c_t=3.672163, e_P=0.398247, e_R=0.216700, e_P_bar=9.626048, e_R_bar=11.403171
step=7154087, D_t=7.861358, c_t=3.011764, e_P=0.054251, e_R=0.093818, e_P_bar=0.351552, e_R_bar=3.949573
step=7155204, D_t=68.076823, c_t=3.621031, e_P=0.124275, e_R=0.260593, e_P_bar=1.909480, e_R_bar=11.511192
step=7159774, D_t=603.425359, c_t=6.398710, e_P=1.215698, e_R=0.146975, e_P_bar=34.002638, e_R_bar=7.118380
step=7161299, D_t=310.648727, c_t=3.223807, e_P=1.447264, e_R=0.133639, e_P_bar=24.484490, e_R_bar=4.669820
step=7163012, D_t=72.694384, c_t=3.178248, e_P=0.604281, e_R=0.006002, e_P_bar=12.057726, e_R_bar=-0.632076
step=7166003, D_t=78.955752, c_t=3.153391, e_P=0.145587, e_R=0.167940, e_P_bar=3.321817, e_R_bar=12.119284
step=7170040, D_t=25.645640, c_t=3.034687, e_P=0.134495, e_R=0.180010, e_P_bar=1.546115, e_R_bar=6.992911
step=7175159, D_t=68.733650, c_t=3.054803, e_P=0.563531, e_R=0.110719, e_P_bar=10.755642, e_R_bar=4.667276
step=7176475, D_t=110.209883, c_t=3.997683, e_P=0.401461, e_R=0.285523, e_P_bar=6.096748, e_R_bar=13.536966
step=7178083, D_t=68.655713, c_t=3.306812, e_P=0.131005, e_R=0.323209, e_P_bar=0.992698, e_R_bar=11.675872
step=7179337, D_t=217.246296, c_t=3.163228, e_P=0.935676, e_R=0.299362, e_P_bar=17.650216, e_R_bar=11.088844
step=7184048, D_t=145.114704, c_t=3.401012, e_P=0.550553, e_R=0.175767, e_P_bar=13.579398, e_R_bar=10.287340
step=7188026, D_t=22.071011, c_t=3.118653, e_P=0.035102, e_R=0.109346, e_P_bar=-0.223714, e_R_bar=6.643946
step=7191034, D_t=29.333743, c_t=3.030859, e_P=0.277966, e_R=0.063213, e_P_bar=6.826106, e_R_bar=3.474444
step=7192613, D_t=210.781387, c_t=3.401493, e_P=0.877392, e_R=0.048694, e_P_bar=20.448765, e_R_bar=1.846825
step=7194412, D_t=40.434350, c_t=3.084035, e_P=0.216557, e_R=0.142119, e_P_bar=3.857046, e_R_bar=8.123540
step=7197989, D_t=88.805168, c_t=3.326811, e_P=0.376964, e_R=0.183144, e_P_bar=8.330460, e_R_bar=10.402585
step=7199392, D_t=33.780045, c_t=3.168366, e_P=0.293568, e_R=0.162787, e_P_bar=4.132301, e_R_bar=7.105222
step=7203202, D_t=42.333579, c_t=3.043828, e_P=0.428404, e_R=0.004573, e_P_bar=9.201476, e_R_bar=-0.746570
step=7204293, D_t=52.243042, c_t=3.108641, e_P=0.725195, e_R=0.092605, e_P_bar=9.744819, e_R_bar=3.086193
step=7207992, D_t=43.679597, c_t=3.344465, e_P=0.770191, e_R=0.064494, e_P_bar=9.311795, e_R_bar=0.806022
step=7210064, D_t=424.597641, c_t=5.149158, e_P=0.643625, e_R=0.601177, e_P_bar=10.768131, e_R_bar=27.078453
step=7213051, D_t=191.643576, c_t=3.494434, e_P=0.916232, e_R=0.086708, e_P_bar=19.096799, e_R_bar=4.312704
step=7214986, D_t=533.118146, c_t=6.642164, e_P=1.129510, e_R=0.045462, e_P_bar=32.611976, e_R_bar=1.641750
step=7219064, D_t=37.925081, c_t=3.123236, e_P=0.415658, e_R=0.047045, e_P_bar=8.598968, e_R_bar=1.381271
step=7222048, D_t=39.792910, c_t=3.128807, e_P=0.321835, e_R=0.105670, e_P_bar=7.116550, e_R_bar=5.379641
step=7230225, D_t=140.594488, c_t=4.006423, e_P=0.433180, e_R=0.224169, e_P_bar=9.944419, e_R_bar=13.501759
step=7234056, D_t=105.819780, c_t=3.994095, e_P=0.420691, e_R=0.282894, e_P_bar=7.304195, e_R_bar=12.581267
step=7244165, D_t=500.810585, c_t=6.917093, e_P=1.805234, e_R=0.229836, e_P_bar=31.207604, e_R_bar=5.263705
step=7250021, D_t=38.968994, c_t=3.093361, e_P=0.144025, e_R=0.147460, e_P_bar=3.127680, e_R_bar=8.255641
step=7251089, D_t=77.760381, c_t=3.194642, e_P=0.680586, e_R=0.043461, e_P_bar=12.417829, e_R_bar=1.148165
step=7265023, D_t=53.964521, c_t=3.458866, e_P=0.224847, e_R=0.159710, e_P_bar=5.317353, e_R_bar=8.924954
step=7267053, D_t=28.124702, c_t=3.123280, e_P=0.176686, e_R=0.148316, e_P_bar=3.041319, e_R_bar=6.855639
step=7270067, D_t=133.597544, c_t=3.929955, e_P=0.605734, e_R=0.015735, e_P_bar=16.346103, e_R_bar=-0.129679
step=7272058, D_t=64.649251, c_t=3.013639, e_P=0.163880, e_R=0.204226, e_P_bar=2.967362, e_R_bar=10.976943
step=7274044, D_t=21.568748, c_t=3.044908, e_P=0.185555, e_R=0.099160, e_P_bar=3.768832, e_R_bar=5.378978
step=7276077, D_t=444.419455, c_t=7.392552, e_P=1.354611, e_R=0.855244, e_P_bar=14.173620, e_R_bar=26.228751
step=7279772, D_t=399.616644, c_t=5.156048, e_P=1.461187, e_R=0.174154, e_P_bar=27.651168, e_R_bar=5.886102
step=7282230, D_t=137.909136, c_t=3.158214, e_P=1.809733, e_R=0.076621, e_P_bar=16.582100, e_R_bar=0.923171
step=7286035, D_t=19.962020, c_t=3.021019, e_P=0.245637, e_R=0.058464, e_P_bar=5.642999, e_R_bar=2.842640
step=7289067, D_t=14.577839, c_t=3.083063, e_P=0.226186, e_R=0.034387, e_P_bar=5.289442, e_R_bar=1.085119
step=7292458, D_t=227.028488, c_t=3.401878, e_P=0.736469, e_R=0.033132, e_P_bar=21.280006, e_R_bar=1.103769
step=7297153, D_t=150.807695, c_t=3.362179, e_P=0.503686, e_R=0.040428, e_P_bar=17.261929, e_R_bar=1.908191
step=7300164, D_t=26.414229, c_t=3.166429, e_P=0.071286, e_R=0.132425, e_P_bar=0.712411, e_R_bar=7.233321
step=7305093, D_t=25.834252, c_t=3.100990, e_P=0.353073, e_R=0.104862, e_P_bar=6.259866, e_R_bar=3.533070
step=7308038, D_t=169.901659, c_t=3.118189, e_P=0.847514, e_R=0.237198, e_P_bar=15.329738, e_R_bar=10.237306
step=7313057, D_t=115.607459, c_t=3.923884, e_P=0.836260, e_R=0.045597, e_P_bar=15.170350, e_R_bar=1.037009
step=7316552, D_t=245.563523, c_t=3.843646, e_P=0.783406, e_R=0.005244, e_P_bar=22.161386, e_R_bar=-0.832126
step=7317854, D_t=57.678915, c_t=3.087849, e_P=0.189455, e_R=0.200158, e_P_bar=2.183962, e_R_bar=10.516090
step=7322058, D_t=202.122897, c_t=3.641392, e_P=1.278197, e_R=0.116635, e_P_bar=19.676353, e_R_bar=4.133635
step=7327026, D_t=57.991953, c_t=3.216349, e_P=0.362488, e_R=0.099157, e_P_bar=9.058466, e_R_bar=5.824783
step=7329462, D_t=361.233834, c_t=3.818630, e_P=1.156803, e_R=0.143044, e_P_bar=25.789890, e_R_bar=7.572927
step=7332576, D_t=215.224072, c_t=3.427262, e_P=0.915852, e_R=0.119224, e_P_bar=19.904195, e_R_bar=5.854158
step=7334651, D_t=465.854207, c_t=5.004512, e_P=1.324780, e_R=0.170702, e_P_bar=29.063733, e_R_bar=9.327799
step=7338015, D_t=83.556785, c_t=3.677582, e_P=0.524046, e_R=0.032171, e_P_bar=12.906685, e_R_bar=0.728729
step=7340158, D_t=74.407814, c_t=3.548201, e_P=0.346590, e_R=0.257628, e_P_bar=5.401604, e_R_bar=10.937930
step=7342059, D_t=30.385725, c_t=3.127758, e_P=0.098978, e_R=0.157815, e_P_bar=0.900744, e_R_bar=7.743391
step=7345034, D_t=17.688661, c_t=3.073557, e_P=0.276814, e_R=0.034126, e_P_bar=5.826373, e_R_bar=1.196120
step=7348861, D_t=84.819411, c_t=3.217709, e_P=0.270440, e_R=0.188925, e_P_bar=6.600794, e_R_bar=11.228016
step=7352013, D_t=285.810657, c_t=4.276435, e_P=0.890193, e_R=0.132917, e_P_bar=22.569793, e_R_bar=7.888330
step=7354025, D_t=47.494358, c_t=3.053239, e_P=0.160955, e_R=0.138451, e_P_bar=3.268312, e_R_bar=9.181876
step=7361011, D_t=56.672304, c_t=3.359734, e_P=0.161420, e_R=0.197090, e_P_bar=2.859344, e_R_bar=10.255182
step=7364037, D_t=21.976848, c_t=3.060093, e_P=0.124090, e_R=0.126945, e_P_bar=2.159808, e_R_bar=6.268088
step=7367070, D_t=111.327274, c_t=3.720221, e_P=0.508922, e_R=0.043147, e_P_bar=14.810506, e_R_bar=1.817539
step=7369872, D_t=73.700198, c_t=3.303253, e_P=0.284138, e_R=0.181072, e_P_bar=5.611269, e_R_bar=10.766339
step=7372956, D_t=104.603740, c_t=3.304711, e_P=0.624828, e_R=0.042389, e_P_bar=14.387182, e_R_bar=1.488786
step=7375032, D_t=14.771253, c_t=3.003649, e_P=0.145454, e_R=0.098435, e_P_bar=2.797654, e_R_bar=4.660004
step=7376495, D_t=20.083538, c_t=3.059072, e_P=0.278018, e_R=0.065805, e_P_bar=5.577113, e_R_bar=3.010463
step=7378024, D_t=105.087714, c_t=3.618816, e_P=0.584171, e_R=0.049671, e_P_bar=14.390115, e_R_bar=1.760690
step=7379791, D_t=124.631564, c_t=3.365803, e_P=0.426629, e_R=0.171577, e_P_bar=10.946485, e_R_bar=11.377065
step=7383660, D_t=400.632848, c_t=5.115403, e_P=1.105831, e_R=0.059487, e_P_bar=28.184179, e_R_bar=2.630163
step=7384711, D_t=143.589426, c_t=4.232105, e_P=1.190870, e_R=0.021750, e_P_bar=16.946352, e_R_bar=-0.148333
step=7390051, D_t=221.728179, c_t=4.136369, e_P=0.783221, e_R=0.136965, e_P_bar=19.905925, e_R_bar=6.870989
step=7393569, D_t=70.206587, c_t=3.466633, e_P=0.464053, e_R=0.123545, e_P_bar=10.174800, e_R_bar=6.073435
step=7396822, D_t=291.681488, c_t=3.664779, e_P=1.005854, e_R=0.134983, e_P_bar=23.129105, e_R_bar=6.957548
step=7404008, D_t=135.663194, c_t=3.892293, e_P=0.223393, e_R=0.297034, e_P_bar=4.000671, e_R_bar=15.978768
step=7409009, D_t=32.287335, c_t=3.023002, e_P=0.236868, e_R=0.098489, e_P_bar=5.942774, e_R_bar=5.409077
step=7411271, D_t=24.166579, c_t=3.158211, e_P=0.213863, e_R=0.144869, e_P_bar=3.740111, e_R_bar=5.860437
step=7414037, D_t=23.549732, c_t=3.028652, e_P=0.240569, e_R=0.164709, e_P_bar=3.467778, e_R_bar=5.922329
step=7415048, D_t=111.730798, c_t=3.368550, e_P=0.589113, e_R=0.347716, e_P_bar=7.062396, e_R_bar=13.175134
step=7447210, D_t=47.081615, c_t=3.191229, e_P=0.930984, e_R=0.083896, e_P_bar=9.580911, e_R_bar=1.539277
step=7512566, D_t=88.482224, c_t=3.680705, e_P=0.495621, e_R=0.308180, e_P_bar=7.538735, e_R_bar=10.960471
step=7575306, D_t=29.780230, c_t=3.045037, e_P=0.493507, e_R=0.031537, e_P_bar=7.710867, e_R_bar=0.320930
step=7580015, D_t=101.945751, c_t=3.370812, e_P=0.301409, e_R=0.219588, e_P_bar=5.218486, e_R_bar=13.291310
step=7583048, D_t=25.298875, c_t=3.152009, e_P=0.055883, e_R=0.140226, e_P_bar=0.324943, e_R_bar=7.105784
step=7585902, D_t=368.864926, c_t=5.150599, e_P=0.797508, e_R=0.115908, e_P_bar=26.111207, e_R_bar=7.478950
step=7587156, D_t=224.766636, c_t=4.508568, e_P=1.167149, e_R=0.237613, e_P_bar=18.477594, e_R_bar=10.397682
step=7612445, D_t=37.323207, c_t=3.200865, e_P=0.185332, e_R=0.352422, e_P_bar=1.572506, e_R_bar=8.495507
step=7620022, D_t=43.472518, c_t=3.258876, e_P=0.227662, e_R=0.150110, e_P_bar=4.995880, e_R_bar=7.873133
step=7623023, D_t=40.506356, c_t=3.098744, e_P=0.272861, e_R=0.152232, e_P_bar=5.332864, e_R_bar=7.250743
step=7625054, D_t=108.617087, c_t=3.801789, e_P=0.198276, e_R=0.239540, e_P_bar=3.984521, e_R_bar=14.190059
step=7628037, D_t=258.958120, c_t=4.554991, e_P=0.908762, e_R=0.207914, e_P_bar=20.270927, e_R_bar=10.344360
step=7631031, D_t=31.372233, c_t=3.180943, e_P=0.149101, e_R=0.125978, e_P_bar=2.895342, e_R_bar=7.373022
step=7635057, D_t=78.098779, c_t=3.543673, e_P=0.481783, e_R=0.021205, e_P_bar=12.496752, e_R_bar=0.169560
step=7638704, D_t=334.813033, c_t=3.581246, e_P=1.025584, e_R=0.028372, e_P_bar=25.867605, e_R_bar=0.702186
step=7641670, D_t=40.493141, c_t=3.111531, e_P=0.231758, e_R=0.142115, e_P_bar=5.664713, e_R_bar=6.992661
step=7646045, D_t=28.419272, c_t=3.045365, e_P=0.158573, e_R=0.160502, e_P_bar=2.161927, e_R_bar=7.222508
step=7647782, D_t=29.471912, c_t=3.201726, e_P=0.186920, e_R=0.137641, e_P_bar=3.352599, e_R_bar=6.906801
step=7657048, D_t=135.673629, c_t=3.320579, e_P=0.612253, e_R=0.062832, e_P_bar=16.250961, e_R_bar=2.693234
step=7659015, D_t=69.570216, c_t=3.268104, e_P=0.522529, e_R=0.027564, e_P_bar=11.780694, e_R_bar=0.596389
step=7664279, D_t=29.163614, c_t=3.114406, e_P=0.202910, e_R=0.179015, e_P_bar=3.285812, e_R_bar=6.894249
step=7668995, D_t=306.191793, c_t=3.929317, e_P=0.973821, e_R=0.001448, e_P_bar=24.746385, e_R_bar=-1.111290
step=7670028, D_t=161.311549, c_t=4.002293, e_P=0.296005, e_R=0.372941, e_P_bar=4.902654, e_R_bar=17.279672
step=7673005, D_t=391.894064, c_t=4.311933, e_P=0.954175, e_R=0.092197, e_P_bar=27.635256, e_R_bar=4.481157
step=7676032, D_t=198.570278, c_t=4.732125, e_P=0.831775, e_R=0.051813, e_P_bar=19.822046, e_R_bar=2.055983
step=7678125, D_t=7.298033, c_t=3.015854, e_P=0.071197, e_R=0.071564, e_P_bar=0.795101, e_R_bar=3.736828
step=7680043, D_t=88.821339, c_t=3.541336, e_P=0.337545, e_R=0.183722, e_P_bar=6.826440, e_R_bar=11.447375
step=7683015, D_t=145.232625, c_t=3.491486, e_P=0.224280, e_R=0.306442, e_P_bar=4.033399, e_R_bar=16.558893
step=7694075, D_t=14.508611, c_t=3.019820, e_P=0.714302, e_R=0.374684, e_P_bar=3.885974, e_R_bar=3.730473
