step,fast_slow_gap,fast_wins,p0_hat,p1_hat,bernoulli_llr,cusum_W,detector_active,regime_change,p0_update_enabled,initial_warmup_remaining,calibration_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
52100,-0.90496635,0,0.71189280,0.91189280,0.00000000,0.00000000,0,0,0,0,3825,-12.47621250,-11.57124615,12.88279629,12.60105038,0.04337528,0.04079468,13.32060083
52200,-0.04463100,0,0.72488408,0.92488408,0.00000000,0.00000000,0,0,0,0,3725,-6.33930254,-6.29467154,6.80709505,7.27457857,0.03990087,0.04782233,6.52781073
52300,0.72525549,1,0.72238164,0.92238164,0.00000000,0.00000000,0,0,0,0,3625,-6.73717308,-7.46242857,7.03187275,7.50096130,0.01615595,0.01755781,6.56872495
52400,1.05666924,1,0.71151272,0.91151272,0.00000000,0.00000000,0,0,0,0,3525,-22.15618134,-23.21285057,7.09397125,7.78401852,0.02989842,0.03476346,23.94470644
52500,0.97204447,1,0.71267252,0.91267252,0.00000000,0.00000000,0,0,0,0,3425,-6.56350756,-7.53555202,10.47890568,10.69981766,0.05454408,0.05669425,6.34061019
52600,-0.55229378,0,0.71782763,0.91782763,0.00000000,0.00000000,0,0,0,0,3325,-9.84008026,-9.28778648,9.16120529,9.77959824,0.03544206,0.03439811,10.84376526
52700,0.98530293,1,0.71850613,0.91850613,0.00000000,0.00000000,0,0,0,0,3225,-6.95834875,-7.94365168,8.86426544,9.26791573,0.03879289,0.03499468,7.71622109
52800,2.77795362,1,0.72597677,0.92597677,0.00000000,0.00000000,0,0,0,0,3125,-5.84898424,-8.62693787,9.10588455,9.91387558,0.03108275,0.03426997,6.61559284
52900,1.22199154,1,0.72818455,0.92818455,0.00000000,0.00000000,0,0,0,0,3025,-8.43921566,-9.66120720,10.31091785,10.87710953,0.02529192,0.02360537,8.79015319
53000,-1.13693237,0,0.73018147,0.93018147,0.00000000,0.00000000,0,0,0,0,2925,-37.96257401,-36.82564163,1.38919592,1.42480254,0.01538609,0.01468950,38.39392376
53100,0.90893841,1,0.72515953,0.92515953,0.00000000,0.00000000,0,0,0,0,2825,-6.23046827,-7.13940668,10.65155411,10.27154064,0.03664181,0.02755424,6.43221927
53200,0.55625820,1,0.72319093,0.92319093,0.00000000,0.00000000,0,0,0,0,2725,-4.63677883,-5.19303703,7.17291927,6.96338892,0.03849110,0.03429331,5.79483938
53300,0.13369513,1,0.72180451,0.92180451,0.00000000,0.00000000,0,0,0,0,2625,-6.60010672,-6.73380184,12.90382957,12.02463150,0.06566279,0.05504352,5.93541892
53400,-1.05343723,0,0.71852446,0.91852446,0.00000000,0.00000000,0,0,0,0,2525,-7.33996868,-6.28653145,9.43163490,8.84726334,0.04504080,0.04857091,9.01983261
53500,0.53349304,1,0.71742483,0.91742483,0.00000000,0.00000000,0,0,0,0,2425,-8.71351242,-9.24700546,11.77342224,10.65312004,0.05230197,0.04983319,9.01448472
53600,0.62639332,1,0.71566444,0.91566444,0.00000000,0.00000000,0,0,0,0,2325,-7.42040157,-8.04679489,10.77377510,10.82814121,0.07571629,0.08127370,11.52461300
53700,-0.93505383,0,0.70901933,0.90901933,0.00000000,0.00000000,0,0,0,0,2225,-13.07756805,-12.14251423,11.86056709,11.76707077,0.07453564,0.07315436,17.55987430
53800,1.71277714,1,0.70283345,0.90283345,0.00000000,0.00000000,0,0,0,0,2125,-10.61711597,-12.32989311,17.53030586,15.36392689,0.07607856,0.07221176,16.42222246
53900,0.88438606,1,0.69772879,0.89772879,0.00000000,0.00000000,0,0,0,0,2025,-10.30009079,-11.18447685,12.39957333,11.05947399,0.07521138,0.07339586,12.32839584
54000,2.05493927,1,0.69004525,0.89004525,0.00000000,0.00000000,0,0,0,0,1925,-53.04854584,-55.10348511,1.43141270,1.39457977,0.01542496,0.01313496,52.82279968
54100,1.14859200,1,0.68566061,0.88566061,0.00000000,0.00000000,0,0,0,0,1825,-10.26592922,-11.41452122,13.35226059,10.67725086,0.06053306,0.05760895,10.84947472
54200,-0.10696888,0,0.67789921,0.87789921,0.00000000,0.00000000,0,0,0,0,1725,-13.21203899,-13.10507011,10.70112610,8.81404018,0.07700905,0.06655462,14.05614109
54300,-1.44133663,0,0.67118444,0.87118444,0.00000000,0.00000000,0,0,0,0,1625,-8.47295475,-7.03161812,16.82843399,13.83866405,0.06900006,0.06562664,9.16246096
54400,0.64843273,1,0.66428163,0.86428163,0.00000000,0.00000000,0,0,0,0,1525,-10.90312481,-11.55155754,13.75217533,11.64541626,0.11014715,0.10471157,12.44060898
54500,-0.50655651,0,0.65525876,0.85525876,0.00000000,0.00000000,0,0,0,0,1425,-6.40885830,-5.90230179,10.24667740,9.16821575,0.03415804,0.03186121,6.64944235
54600,-0.03709984,0,0.64889009,0.84889009,0.00000000,0.00000000,0,0,0,0,1325,-10.15291882,-10.11581898,14.41202641,13.66007328,0.05525196,0.04254592,10.62880611
54700,1.47793627,1,0.64681075,0.84681075,0.00000000,0.00000000,0,0,0,0,1225,-5.82479811,-7.30273438,11.48740005,11.45630741,0.05619262,0.05036920,nan
54800,0.50843811,1,0.64663585,0.84663585,0.00000000,0.00000000,0,0,0,0,1125,-5.76903343,-6.27747154,9.69809151,10.27238369,0.07145505,0.06420569,6.23475304
54900,-0.41570950,0,0.64221332,0.84221332,0.00000000,0.00000000,0,0,0,0,1025,-7.49263000,-7.07692051,12.44839096,12.97723293,0.04076758,0.03479930,8.16391287
55000,0.71453857,1,0.64044944,0.84044944,0.00000000,0.00000000,0,0,0,0,925,-50.89785004,-51.61238861,1.34826612,1.35243702,0.00969517,0.00879709,52.19768143
55100,157.00495911,1,0.64616118,0.84616118,0.00000000,0.00000000,0,0,0,0,825,-20.35985947,-177.36482239,35.46027374,47.07978058,0.14849389,0.13126153,199.77050877
55200,69.78327179,1,0.65440149,0.85440149,0.00000000,0.00000000,0,0,0,0,725,-17.37040520,-87.15367889,41.09517288,49.82822800,0.24299434,0.29225537,41.45050526
55300,143.46766663,1,0.66226673,0.86226673,0.00000000,0.00000000,0,0,0,0,625,-19.79830742,-163.26597595,26.76451874,48.70275879,0.10569578,0.11405572,30.80716181
55400,166.97477722,1,0.66978193,0.86978193,0.00000000,0.00000000,0,0,0,0,525,-8.95921040,-175.93399048,13.88074398,36.99047852,0.09205702,0.13190252,8.30402970
55500,64.05872345,1,0.67696996,0.87696996,0.00000000,0.00000000,0,0,0,0,425,-14.95602131,-79.01474762,11.30313110,35.07002258,0.11538030,0.10851156,16.69389725
55600,46.36865234,1,0.68385173,0.88385173,0.00000000,0.00000000,0,0,0,0,325,-19.36718941,-65.73583984,14.45595646,37.37365723,0.07853886,0.09364465,20.67322731
55700,27.50168991,1,0.69044639,0.89044639,0.00000000,0.00000000,0,0,0,0,225,-14.64806652,-42.14975739,11.64281178,30.72210693,0.06356725,0.09928245,19.02450609
55800,28.95426559,1,0.69677156,0.89677156,0.00000000,0.00000000,0,0,0,0,125,-16.87342453,-45.82769012,14.92858505,33.10198212,0.12922576,0.16062480,18.40229797
55900,19.06948471,1,0.70284341,0.90284341,0.00000000,0.00000000,0,0,0,0,25,-15.95735073,-35.02683640,13.94365692,28.17445755,0.04116579,0.05082901,nan
56000,-6.33661652,0,0.71597948,0.91597948,-1.21798546,17.08409275,1,0,0,0,0,-64.38581848,-58.04920197,1.36245275,1.39568520,0.01401661,0.01413065,64.76833216
56100,-2.43639946,0,0.65763030,0.85763030,-0.87746397,0.00000000,1,0,1,0,0,-23.12339592,-20.68699646,5.79694796,6.91070032,0.03801653,0.04531620,22.88314501
56200,0.38277054,1,0.62968091,0.82968091,0.27582798,0.27582798,1,0,1,0,0,-20.03773499,-20.42050552,6.96136713,6.74923515,0.07955411,0.07530374,20.45345370
56300,0.10688210,1,0.64548460,0.84548460,0.26990860,19.95806025,1,0,0,0,0,-19.70815086,-19.81503296,8.48650265,6.35038280,0.07491292,0.07460652,21.75061035
56400,3.97157097,1,0.64548460,0.84548460,0.26990860,38.14598732,1,0,0,0,0,-24.11096764,-28.08253860,6.31315708,4.64294100,0.03226903,0.03105780,24.41705227
56500,0.12388039,1,0.64548460,0.84548460,0.26990860,61.83574752,1,0,0,0,0,-14.62187099,-14.74575138,12.03475285,8.93380547,0.05340688,0.04854753,14.88337088
56600,1.43138123,1,0.64548460,0.84548460,0.26990860,87.72624097,1,0,0,0,0,-21.05205536,-22.48343658,13.76540947,8.69108677,0.09442132,0.09336179,20.80716038
56700,0.35819817,1,0.83561644,0.99500000,0.00000000,0.00000000,0,0,0,0,4946,-19.93790245,-20.29610062,8.57424545,8.27078724,0.06520466,0.06425858,20.31527901
56800,1.20682526,1,0.93063584,0.99500000,0.00000000,0.00000000,0,0,0,0,4846,-17.04174805,-18.24857330,13.70930958,12.61158180,0.06763099,0.05907399,17.18059998
56900,1.68133163,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,4746,-13.84911537,-15.53044701,13.08266830,11.82368851,0.07701368,0.06397425,13.68628693
57000,0.92111588,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,4646,-43.51592255,-44.43703842,1.49545169,1.49067581,0.01374577,0.01377427,44.94376659
57100,0.79935646,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,4546,-17.26411819,-18.06347466,5.25250530,4.47991419,0.03876267,0.04060065,17.02889633
57200,1.89149284,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,4446,-12.48526478,-14.37675762,12.81809139,9.88045788,0.06254091,0.05754129,12.40093842
57300,2.71335888,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,4346,-12.63418484,-15.34754372,11.71678829,9.66968250,0.08442523,0.07811485,11.83645630
57400,3.06279373,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,4246,-12.69902611,-15.76181984,14.18290234,11.33330154,0.09306744,0.08583044,12.64487457
57500,1.96549129,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,4146,-13.67775249,-15.64324379,10.02223682,8.57457924,0.06440965,0.05479143,13.71480441
57600,3.08625984,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,4046,-13.54067421,-16.62693405,14.73375416,11.51749325,0.09294672,0.11752926,13.73439789
57700,4.98085976,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,3946,-11.30608940,-16.28694916,13.21582603,11.36393356,0.08799560,0.07405137,11.81086381
57800,3.87033749,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,3846,-12.96607113,-16.83640862,22.03322411,17.93893051,0.16059382,0.13575628,13.35157522
57900,5.02424908,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,3746,-11.19519520,-16.21944427,15.44704819,13.57481289,0.12994204,0.10877094,10.79363132
58000,3.21655655,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,3646,-49.66174316,-52.87829971,1.78150725,1.77191031,0.01434462,0.01249555,50.37070656
58100,1.74430084,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,3546,-14.89606667,-16.64036751,7.65879631,5.53471327,0.07263795,0.05953966,15.38809443
58200,2.86086750,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,3446,-13.37230778,-16.23317528,14.93697453,9.37006664,0.09005347,0.07127696,14.64804490
58300,2.26666832,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,3346,-9.67972374,-11.94639206,18.46699333,12.34424114,0.06171481,0.06313901,10.04059935
58400,2.85932875,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,3246,-7.79213953,-10.65146828,17.46750259,13.47196388,0.08653998,0.09214272,9.89376068
58500,4.55772972,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,3146,-8.69935226,-13.25708199,16.76380157,12.78653526,0.09604205,0.08294091,9.02093244
58600,2.57607555,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,3046,-10.05616951,-12.63224506,22.00431061,18.52256012,0.09208185,0.08690254,12.30028653
58700,4.35435963,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,2946,-11.68493938,-16.03929901,12.66843319,11.29388237,0.07356070,0.07212530,11.71499681
58800,1.79107380,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,2846,-9.74586201,-11.53693581,11.42549324,10.89078903,0.06011131,0.04883818,10.08147812
58900,2.65456009,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,2746,-5.35897827,-8.01353836,16.01725388,14.69367599,0.05500276,0.05989099,8.65931511
59000,0.45565033,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,2646,-42.18334198,-42.63899231,1.59340656,1.61244118,0.01533308,0.01513187,42.62164307
59100,3.79323101,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,2546,-15.19548893,-18.98871994,13.98217392,12.40939522,0.05079587,0.04322942,15.25560570
59200,-0.58249855,0,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,2446,-15.20593262,-14.62343407,16.26239967,17.89036179,0.09213224,0.09089179,19.25662994
59300,1.77469635,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,2346,-10.38996124,-12.16465759,13.57903004,14.03378105,0.05517192,0.05849481,11.35564518
59400,3.15331841,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,2246,-15.64123726,-18.79455566,21.08891106,20.10748291,0.14758760,0.12400154,15.77800337
59500,2.19743633,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,2146,-12.08414650,-14.28158283,20.57007599,19.57575417,0.09537130,0.08263677,12.65550308
59600,0.67934990,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,2046,-8.56608391,-9.24543381,9.39636040,9.75688457,0.03159883,0.02107986,9.20106010
59700,3.11808681,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,1946,-8.25743008,-11.37551689,11.31435299,12.86213589,0.16593343,0.11795524,9.14355977
59800,0.90215969,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,1846,-10.17252541,-11.07468510,9.51341057,10.37356377,0.04193982,0.04282578,10.33985265
59900,1.22628975,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,1746,-12.47327805,-13.69956779,14.37572098,15.81528091,0.15377463,0.14583533,12.80297661
60000,-0.76187134,0,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,1646,-51.01544952,-50.25357819,1.26215434,1.29146528,0.00614992,0.00596162,51.35255508
60100,1.93503189,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,1546,-17.22295952,-19.15799141,4.81879616,3.84764385,0.11306787,0.10139140,16.72579050
60200,2.99585629,1,0.95000000,0.99500000,0.00000000,0.00000000,0,0,0,0,1446,-10.25861454,-13.25447083,14.11415482,9.67375183,0.03485261,0.03140654,11.03293657
60300,2.55991077,1,0.94364280,0.99500000,0.00000000,0.00000000,0,0,0,0,1346,-10.28039265,-12.84030342,18.90605545,16.17408752,0.04062833,0.04417324,12.39250024
60400,2.10900688,1,0.93718526,0.99500000,0.00000000,0.00000000,0,0,0,0,1246,-5.38551617,-7.49452305,17.23420143,15.69351196,0.05410085,0.04922606,6.42576623
60500,-0.39427185,0,0.93183579,0.99500000,0.00000000,0.00000000,0,0,0,0,1146,-10.69764709,-10.30337524,34.05497360,33.20565033,0.18760580,0.18608321,24.28462672
60600,0.79842854,1,0.92826579,0.99500000,0.00000000,0.00000000,0,0,0,0,1046,-9.76745987,-10.56588840,26.54985237,26.95107651,0.09833738,0.10830430,12.07087231
60700,2.21869183,1,0.92634422,0.99500000,0.00000000,0.00000000,0,0,0,0,946,-8.59668922,-10.81538105,12.71715260,13.27009296,0.04680026,0.04849045,9.14643621
60800,1.67301655,1,0.92499401,0.99500000,0.00000000,0.00000000,0,0,0,0,846,-10.49195576,-12.16497231,13.96605968,13.73865128,0.07092317,0.06443296,13.12198448
60900,-0.67775917,0,0.92370700,0.99500000,0.00000000,0.00000000,0,0,0,0,746,-8.68318748,-8.00542831,10.66808605,10.83008194,0.06189312,0.06126828,10.64101672
61000,0.53404617,1,0.92042076,0.99500000,0.00000000,0.00000000,0,0,0,0,646,-38.57924271,-39.11328888,1.32760572,1.31978035,0.01125464,0.01143734,37.72901154
61100,0.46964455,1,0.90856249,0.99500000,0.00000000,0.00000000,0,0,0,0,546,-10.00867462,-10.47831917,10.30418777,12.26086235,0.04959418,0.04550058,12.06248226
61200,0.32245636,1,0.89722283,0.99500000,0.00000000,0.00000000,0,0,0,0,446,-10.60804558,-10.93050194,17.90965271,17.95751762,0.17008889,0.14613488,11.52545929
61300,-0.45767307,0,0.89086240,0.99500000,0.00000000,0.00000000,0,0,0,0,346,-6.89375591,-6.43608284,15.82260132,16.34925461,0.08078697,0.07459795,7.27256727
61400,0.51357555,1,0.88770166,0.99500000,0.00000000,0.00000000,0,0,0,0,246,-6.32710457,-6.84068012,13.56729794,13.04476070,0.07923041,0.07314768,6.49664187
61500,0.95977736,1,0.88487585,0.99500000,0.00000000,0.00000000,0,0,0,0,146,-6.79927540,-7.75905275,11.83139896,12.08504772,0.05865614,0.06114300,6.60989873
61600,-0.47437477,0,0.88035391,0.99500000,0.00000000,0.00000000,0,0,0,0,46,-8.97645950,-8.50208473,13.17285156,13.75924778,0.04421038,0.04652312,11.75426896
61700,4.40102005,1,0.87408930,0.99500000,0.12956019,0.64924462,1,0,1,0,0,-8.41939449,-12.82041454,12.41040611,12.08683395,0.07013448,0.07731202,9.49397818
61800,0.26616240,1,0.85730097,0.99500000,0.14895369,0.29807401,1,0,1,0,0,-3.93283844,-4.19900084,11.15438461,12.69786644,0.08737823,0.08393642,4.64121765
61900,0.85126066,1,0.84049418,0.99500000,0.16875270,0.84566563,1,0,1,0,0,-6.45622444,-7.30748510,9.31855583,9.87658310,0.06196263,0.04628658,6.80296576
62000,-0.68079758,0,0.83182783,0.99500000,-3.51555036,0.00000000,1,0,1,0,0,-53.59026337,-52.90946579,1.54004049,1.54273391,0.01638748,0.01463052,55.72288005
62100,-0.80763626,0,0.81953598,0.99500000,-3.58609351,0.00000000,1,0,1,0,0,-10.00425529,-9.19661903,9.42830753,11.18189240,0.07357696,0.07228345,12.47078196
62200,-0.01121426,0,0.80734907,0.99500000,-3.65144198,0.00000000,1,0,1,0,0,-7.45991707,-7.44870281,11.37344837,12.30532265,0.15538366,0.11671683,8.26936638
62300,-0.67864513,0,0.79425451,0.99425451,-3.57822505,0.00000000,1,0,1,0,0,-6.16585255,-5.48720741,8.21684647,10.12691879,0.10724151,0.09762210,7.98950589
62400,0.52324009,1,0.77487899,0.97487899,0.22960648,1.60850175,1,0,1,0,0,-13.34767056,-13.87091064,19.04276848,18.49289703,0.06948503,0.06216502,13.76970545
62500,-0.62473965,0,0.75065402,0.95065402,-1.61998514,0.00000000,1,0,1,0,0,-7.96826839,-7.34352875,13.00151539,13.90339184,0.13275518,0.12993094,7.94241524
62600,-0.71584225,0,0.72415028,0.92415028,-1.29110221,0.00000000,1,0,1,0,0,-4.82818031,-4.11233807,8.30361271,9.09231091,0.10525305,0.06735434,5.31658745
62700,-2.57550859,0,0.70667967,0.90667967,-1.14522729,0.00000000,1,0,1,0,0,-6.76088381,-4.18537521,8.56346989,10.22659779,0.11969389,0.10737308,6.61498976
62800,1.18510723,1,0.68612900,0.88612900,0.25579688,0.51169715,1,0,1,0,0,-12.53736973,-13.72247696,10.23146820,12.23619938,0.04934202,0.03517872,14.45314407
62900,0.45377302,1,0.67703683,0.87703683,0.25882331,0.25882331,1,0,1,0,0,-7.92285395,-8.37662697,19.62900734,22.01959229,0.23736161,0.23315202,9.31324863
63000,-1.16004181,0,0.66981216,0.86981216,-0.93068337,0.00000000,1,0,1,0,0,-61.45383453,-60.29379272,1.46345580,1.49650276,0.02143567,0.02173197,nan
63100,-15.47779655,0,0.66049640,0.86049640,-0.88939413,0.00000000,1,0,1,0,0,-22.33851051,-6.86071396,9.12777233,10.01157761,0.07967724,0.05955622,49.46448994
63200,-1.42117691,0,0.59761195,0.79761195,-0.68723003,0.00000000,1,0,1,0,0,-9.06659508,-7.64541817,9.62921524,11.94855690,0.12381607,0.16300806,9.21930504
63300,-1.48116970,0,0.54358311,0.74358311,-0.57660203,0.00000000,1,0,1,0,0,-6.95628929,-5.47511959,7.61436462,9.22951031,0.07128201,0.07144257,6.93658686
63400,-1.55053711,0,0.49859930,0.69859930,-0.50896498,0.00000000,1,0,1,0,0,-9.87851143,-8.32797432,9.38433456,10.68681240,0.09019622,0.09823719,10.59644842
63500,-0.60503483,0,0.46647044,0.66647044,-0.46978298,0.01911947,1,0,1,0,0,-5.51852131,-4.91348648,8.42006016,9.84029007,0.04017254,0.04146565,6.04443773
63600,-0.44145298,0,0.45654284,0.65654284,-0.45888850,0.00000000,1,0,1,0,0,-4.45508480,-4.01363182,7.00305605,8.50568962,0.06059188,0.05485800,4.64369240
63700,-0.28185844,0,0.44478271,0.64478271,-0.44662986,0.00000000,1,0,1,0,0,-6.20175362,-5.91989517,8.38473701,10.43203354,0.05172851,0.05149436,7.93517590
63800,-0.27583408,0,0.44865917,0.64865917,-0.45059640,0.00000000,1,0,1,0,0,-16.16910553,-15.89327145,21.41284752,22.12795258,0.08150564,0.06882074,17.39169884
63900,-0.95390892,0,0.44310698,0.64310698,-0.44493709,0.00000000,1,0,1,0,0,-7.74697876,-6.79306984,8.98585033,10.31125546,0.05294975,0.04993866,10.71228123
64000,0.77949905,1,0.45620795,0.65620795,0.36352900,4.19683852,1,0,1,0,0,-45.88280106,-46.66230011,1.58402514,1.57588696,0.01966558,0.01675661,45.06073952
64100,0.02085972,1,0.45525136,0.65525136,0.36416921,0.72870439,1,0,1,0,0,-13.82489681,-13.84575653,17.11995125,14.80303764,0.05794704,0.05394430,14.92308044
64200,2.04062414,1,0.45192185,0.65192185,0.36641543,1.74986591,1,0,1,0,0,-7.62791777,-9.66854191,15.98015308,15.24958134,0.12149917,0.11503366,9.69404968
64300,0.99495029,1,0.46789604,0.66789604,0.35588640,14.52174464,1,0,0,0,0,-9.46618176,-10.46113205,19.37217140,19.37145424,0.11447340,0.09257194,9.22772503
64400,0.93558121,1,0.46789604,0.66789604,0.35588640,32.73756255,1,0,0,0,0,-9.65260506,-10.58818626,10.19105148,10.87690735,0.05171049,0.04920587,9.91635838
64500,0.46882439,1,0.46789604,0.66789604,0.35588640,55.08976662,1,0,0,0,0,-6.73889256,-7.20771694,15.34827995,16.23639870,0.09977043,0.08833069,8.35117308
64600,-0.11224842,0,0.46789604,0.66789604,-0.47139083,81.57835683,1,0,0,0,0,-5.00914574,-4.89689732,14.21848106,15.21169376,0.07926229,0.07944824,8.59598088
64700,0.44575334,1,0.53658537,0.73658537,0.00000000,0.00000000,0,0,0,0,4978,-1.75243139,-2.19818473,7.33611536,7.43703032,0.04270782,0.04315720,2.11562282
64800,0.35534096,1,0.53900709,0.73900709,0.00000000,0.00000000,0,0,0,0,4878,-7.39800739,-7.75334835,19.97877121,20.84673500,0.20403817,0.19774771,8.63487848
64900,-0.20475960,0,0.55601660,0.75601660,0.00000000,0.00000000,0,0,0,0,4778,-7.13658190,-6.93182230,10.04387188,10.83479691,0.08209846,0.08203436,10.61101468
65000,-0.33687592,0,0.47214076,0.67214076,0.00000000,0.00000000,0,0,0,0,4678,-59.16379547,-58.82691956,1.48993170,1.49527466,0.02488479,0.02543435,61.98677254
65100,-1.65191555,0,0.43537415,0.63537415,0.00000000,0.00000000,0,0,0,0,4578,-9.31476402,-7.66284847,9.74256039,9.97463894,0.05728311,0.06265859,10.28028452
65200,0.38380432,1,0.41774492,0.61774492,0.00000000,0.00000000,0,0,0,0,4478,-9.06425762,-9.44806194,7.74726868,7.67769527,0.08568937,0.07405484,9.78582168
