step,current_error,kde_neighbors,kde_support,kde_neff,kde_mean_error,kde_std_error,trusted,z_t,L_t,W_t,mean_total_var,mean_epistemic_var,warning,frozen,warmup_remaining,regime_change,predictor_nll
18700,0.14474462,11,1.14853660,6.08739419,0.40246474,0.20653834,0,nan,0.00000000,0.00000000,16.24159431,0.08995621,0,0,0,0,17.21652889
18800,0.36306929,8,0.52976361,3.99736575,0.24701143,0.14577391,0,nan,0.00000000,0.00000000,26.06263733,0.09575351,0,0,0,0,18.27758153
18900,0.37183944,6,0.56733224,3.36608595,0.50206792,0.12883559,0,nan,0.00000000,0.00000000,4.11437607,0.02810703,0,0,0,0,28.83146922
19000,0.28141708,6,1.80615328,4.34632075,0.30382144,0.11736826,0,nan,0.00000000,0.00000000,1.43416798,0.00504537,0,0,0,0,33.88940175
19100,0.36402937,3,0.83423624,2.75488030,0.70658103,0.83338140,0,nan,0.00000000,0.00000000,11.33031368,0.05454861,0,0,0,0,22.97150803
19200,0.21251229,27,3.79344599,16.82111286,0.27361105,0.21808595,0,nan,0.00000000,0.00000000,13.93281174,0.03253535,0,0,0,0,17.02325439
19300,0.67159804,1,0.01144832,1.00000000,0.87651259,0.00000000,0,nan,0.00000000,0.00000000,33.74409485,0.13399455,0,0,0,0,17.53682375
19400,0.23097513,6,0.69209006,4.65951703,0.33858606,0.15147402,0,nan,0.00000000,0.00000000,35.06249237,0.14294730,0,0,0,0,16.90460300
19500,0.37754621,13,1.58002527,7.15654742,0.32282940,0.11928231,0,nan,0.00000000,0.00000000,32.81867218,0.10529198,0,0,0,0,18.67255783
19600,0.45688805,4,0.22800401,3.16785481,0.41689802,0.19492812,0,nan,0.00000000,0.00000000,37.18199921,0.11388332,0,0,0,0,18.28164768
19700,0.25592363,14,1.92385573,9.38904991,0.29935562,0.15274745,0,nan,0.00000000,0.00000000,9.45983315,0.05594594,0,0,0,0,16.97668139
19800,0.65990796,1,0.08418398,1.00000000,0.65909082,0.00000000,0,nan,0.00000000,0.00000000,37.77935791,0.13117987,0,0,0,0,25.29565239
19900,0.61237219,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,33.97260284,0.09656058,0,0,0,0,21.67586851
20000,0.41667471,5,1.20110392,2.92357956,0.35893912,0.02329624,0,nan,0.00000000,0.00000000,1.33982790,0.00944338,0,0,0,0,62.90874672
20100,1.10801964,1,0.00218857,1.00000000,0.62435240,0.00000000,0,nan,0.00000000,0.00000000,43.80887604,0.29890203,0,0,0,0,23.75019360
20200,0.32345610,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,23.23289871,0.09446308,0,0,0,0,18.82433414
20300,1.34909385,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,45.90843201,0.19178638,0,0,0,0,37.66000557
20400,1.48438036,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,36.07969666,0.17384817,0,0,0,0,31.27401447
20500,0.55564871,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,40.29808807,0.15308321,0,0,0,0,21.56820679
20600,1.31297661,2,0.13576571,1.87602466,2.06278540,1.72917093,0,nan,0.00000000,0.00000000,44.74924850,0.16554938,0,0,0,0,22.82969570
20700,0.75166889,2,0.19903552,1.78584006,0.47183685,0.09456022,0,nan,0.00000000,0.00000000,43.76761246,0.22088876,0,0,0,0,22.72405720
20800,0.52302237,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,43.22453308,0.19114038,0,0,0,0,20.40919240
20900,0.50586251,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,20.34478569,0.05179236,0,0,0,0,21.23264249
21000,0.50880379,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,1.36716127,0.00525010,0,0,0,0,83.03439331
21100,0.23751772,5,0.62827262,3.21436629,0.23714859,0.13676072,0,nan,0.00000000,0.00000000,8.97505665,0.03864345,0,0,0,0,20.16141167
21200,0.51587286,8,0.99972734,3.76030729,0.33934974,0.10851604,0,nan,0.00000000,0.00000000,6.76637840,0.04533078,0,0,0,0,25.90249300
21300,0.31250864,2,0.08911366,1.99970393,0.75380221,0.07514462,0,nan,0.00000000,0.00000000,35.34434891,0.15031679,0,0,0,0,19.24874496
21400,0.32346036,12,2.00669677,7.15190872,0.24335599,0.13627979,0,nan,0.00000000,0.00000000,4.59473181,0.02119769,0,0,0,0,25.80955124
21500,0.31428374,11,1.53587398,7.27637413,0.35198623,0.07031624,0,nan,0.00000000,0.00000000,16.28759193,0.06941348,0,0,0,0,20.52475548
21600,0.43089807,3,0.28344874,2.05795639,0.57590593,0.42856195,0,nan,0.00000000,0.00000000,25.95138359,0.11337797,0,0,0,0,18.87893486
21700,0.42953534,22,2.22254315,11.53994848,0.39175262,0.26235711,0,nan,0.00000000,0.00000000,11.87985706,0.04377509,0,0,0,0,17.97116089
21800,0.39212417,4,0.49302280,2.46872860,0.47850720,0.16880954,0,nan,0.00000000,0.00000000,11.12019730,0.07042199,0,0,0,0,20.33829346
21900,0.41207280,2,0.11874688,1.09662632,0.36219526,0.01934556,0,nan,0.00000000,0.00000000,9.46557999,0.05818625,0,0,0,0,20.36353747
22000,0.25807380,3,0.41653492,2.82446000,0.45682801,0.11338988,0,nan,0.00000000,0.00000000,1.26318693,0.00498532,0,0,0,0,60.43802738
22100,0.17627474,3,0.35384596,1.77172583,0.23232538,0.05416733,0,nan,0.00000000,0.00000000,5.77336979,0.03301633,0,0,0,0,19.61381022
22200,0.23653299,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,7.10637665,0.05657391,0,0,0,0,17.40913773
22300,0.74487599,2,0.08346928,1.60767647,0.29466628,0.04130958,0,nan,0.00000000,0.00000000,10.07087803,0.05508668,0,0,0,0,20.70770391
22400,0.60203280,3,0.57605580,2.17406678,1.02003284,0.23473985,0,nan,0.00000000,0.00000000,46.08559036,0.24770562,0,0,0,0,28.89197397
22500,1.02950898,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,37.99732208,0.13528085,0,0,0,0,21.48574130
22600,0.28226709,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,11.50106621,0.04195596,0,0,0,0,21.17291546
22700,0.78119252,1,0.05107379,1.00000000,0.86432040,0.00000000,0,nan,0.00000000,0.00000000,18.77254677,0.07201035,0,0,0,0,26.06722307
22800,0.59438077,1,0.03167339,1.00000000,0.37444893,0.00000000,0,nan,0.00000000,0.00000000,42.43291473,0.15614322,0,0,0,0,25.21141052
22900,0.64416585,1,0.39452568,1.00000000,1.08718657,0.00000000,0,nan,0.00000000,0.00000000,27.47267914,0.06754116,0,0,0,0,24.31483746
23000,0.42037169,4,0.70326201,1.50764660,0.47034254,0.08548539,0,nan,0.00000000,0.00000000,1.20152700,0.00585200,0,0,0,0,58.63745499
23100,0.38079312,1,0.11730149,1.00000000,2.03117752,0.00000000,0,nan,0.00000000,0.00000000,4.95586157,0.04760859,0,0,0,0,23.63815308
23200,1.51728900,1,0.12704066,1.00000000,1.60326934,0.00000000,0,nan,0.00000000,0.00000000,48.69465637,0.37738636,0,0,0,0,25.86121941
23300,0.44319147,2,0.26395104,1.07681286,0.49863968,0.04519572,0,nan,0.00000000,0.00000000,17.45456314,0.07673805,0,0,0,0,20.75826931
23400,0.81886710,1,0.06208383,1.00000000,1.74471724,0.00000000,0,nan,0.00000000,0.00000000,49.93156815,0.34537148,0,0,0,0,30.77581406
23500,0.67945259,3,0.52900679,2.14506528,0.90275969,0.18234424,0,nan,0.00000000,0.00000000,33.23883057,0.18126753,0,0,0,0,18.64583540
23600,0.97629843,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,36.84693527,0.12369461,0,0,0,0,22.25167036
23700,0.90139458,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,39.52928162,0.18513890,0,0,0,0,24.41130829
23800,0.82039082,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,6.22280645,0.03995743,0,0,0,0,33.25590134
23900,0.43937032,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,17.35779572,0.06471533,0,0,0,0,17.73348236
24000,0.21721523,9,2.36633408,5.77522369,0.39376456,0.08007385,0,nan,0.00000000,0.00000000,1.32220888,0.00460371,0,0,0,0,44.75665474
24100,0.51145814,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,28.39794159,0.28597355,0,0,0,0,21.87177010
24200,1.00886457,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,27.01918221,0.12091170,0,0,0,0,27.37841161
24300,0.35912747,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,42.93113327,0.32312891,0,0,0,0,21.02765226
24400,1.15608754,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,27.67208290,0.11744788,0,0,0,0,16.99048162
24500,0.48138152,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,36.15293503,0.15545535,0,0,0,0,22.46091080
24600,0.51917068,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,45.85049057,0.31198761,0,0,0,0,21.63303502
24700,1.12167949,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,48.19613647,0.32340887,0,0,0,0,29.67443180
24800,0.36866544,4,0.41651329,2.55065475,0.29202843,0.05435634,0,nan,0.00000000,0.00000000,25.30826187,0.16895124,0,0,0,0,20.40377617
24900,0.94512670,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,26.62824249,0.11561807,0,0,0,0,26.49292755
25000,0.27480578,12,2.72047233,6.08454734,0.31873885,0.05273962,0,nan,0.00000000,0.00000000,1.34420013,0.00594470,0,0,0,0,42.89748001
25100,0.22251942,4,0.63228204,2.79559943,0.46124923,0.39741996,0,nan,0.00000000,0.00000000,10.29609966,0.08407806,0,0,0,0,19.50410271
25200,0.58126844,4,0.46425585,3.34246250,0.70247321,0.30123530,0,nan,0.00000000,0.00000000,21.49301910,0.15829392,0,0,0,0,19.75472736
25300,0.25481342,9,1.54953372,5.32014461,0.57153017,0.44983067,0,nan,0.00000000,0.00000000,38.17585373,0.25558022,0,0,0,0,17.80198669
25400,0.65841797,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,24.11521149,0.19205838,0,0,0,0,20.26598422
25500,0.84897223,1,0.12189362,1.00000000,0.25258541,0.00000000,0,nan,0.00000000,0.00000000,34.33322144,0.17488022,0,0,0,0,18.66157532
25600,0.20685059,1,0.14115079,1.00000000,0.42980030,0.00000000,0,nan,0.00000000,0.00000000,3.08630800,0.01829330,0,0,0,0,22.57651997
25700,0.21716121,1,0.39788304,1.00000000,0.33205181,0.00000000,0,nan,0.00000000,0.00000000,26.47289276,0.08291370,0,0,0,0,17.46307182
25800,0.62473017,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,41.26541519,0.23577107,0,0,0,0,22.01487112
25900,1.10824170,1,0.06049057,1.00000000,0.38349208,0.00000000,0,nan,0.00000000,0.00000000,38.40814972,0.30118421,0,0,0,0,28.29770660
26000,0.50432191,2,0.35733000,1.95191436,0.30399390,0.10276737,0,nan,0.00000000,0.00000000,1.38541937,0.00829682,0,0,0,0,76.77410126
26100,0.12635597,13,1.23818061,7.67820857,0.23454475,0.18075961,0,nan,0.00000000,0.00000000,11.56296444,0.06226964,0,0,0,0,17.75172806
26200,0.20898735,8,0.61933436,3.86248252,0.30350956,0.20770238,0,nan,0.00000000,0.00000000,17.08572388,0.08347635,0,0,0,0,17.75007210
26300,0.43525667,2,0.13971093,1.73254115,0.30293963,0.00984718,0,nan,0.00000000,0.00000000,14.23190308,0.13531740,0,0,0,0,19.25773176
26400,0.48800710,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,44.58020782,0.16120762,0,0,0,0,20.42970943
26500,0.52412263,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,46.83929443,0.18219107,0,0,0,0,23.64147949
26600,0.60369825,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,32.91535568,0.18047421,0,0,0,0,23.18163204
26700,0.22756506,4,0.33312981,2.60916558,0.33248219,0.24527942,0,nan,0.00000000,0.00000000,20.92391968,0.13455838,0,0,0,0,18.85373497
26800,0.41551077,1,0.13325847,1.00000000,0.79118401,0.00000000,0,nan,0.00000000,0.00000000,28.52217293,0.10246035,0,0,0,0,20.17681599
26900,0.36176060,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,14.62141228,0.07036284,0,0,0,0,20.70604706
27000,0.50138119,2,0.34820419,1.14079792,0.33298335,0.04944768,0,nan,0.00000000,0.00000000,1.33538282,0.01201450,0,0,0,0,56.95123037
27100,0.27288018,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,25.66519737,0.12636814,0,0,0,0,18.14791234
27200,0.48979866,1,0.03524669,1.00000000,0.22591372,0.00000000,0,nan,0.00000000,0.00000000,14.85205936,0.12568747,0,0,0,0,20.50823545
27300,0.19920619,1,0.40327075,1.00000000,1.35612988,0.00000000,0,nan,0.00000000,0.00000000,20.06645966,0.09813996,0,0,0,0,18.34813372
27400,0.81307199,4,0.65411573,2.63218590,0.56841414,0.10628689,0,nan,0.00000000,0.00000000,42.59735107,0.18196084,0,0,0,0,19.44105085
27500,0.92794256,1,0.03132365,1.00000000,0.40726203,0.00000000,0,nan,0.00000000,0.00000000,40.34668350,0.21305990,0,0,0,0,19.26089096
27600,0.33393499,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,21.68607712,0.10020376,0,0,0,0,19.20350138
27700,0.48349332,1,0.13474576,1.00000000,1.67789078,0.00000000,0,nan,0.00000000,0.00000000,40.17125320,0.33773547,0,0,0,0,19.11155748
27800,0.99585430,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,29.43690681,0.09086278,0,0,0,0,22.84035063
27900,0.55543988,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,25.29830551,0.08703328,0,0,0,0,20.64614932
28000,0.16553001,18,3.82365474,10.24155390,0.30181145,0.12165496,0,nan,0.00000000,0.00000000,1.45124519,0.00664504,0,0,0,0,33.45500946
28100,0.41037846,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,33.81239700,0.18089408,0,0,0,0,20.34220950
28200,0.87166422,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,48.86474228,0.23650378,0,0,0,0,23.46821070
28300,0.44669416,1,0.17372537,1.00000000,0.47518429,0.00000000,0,nan,0.00000000,0.00000000,25.55428505,0.08782473,0,0,0,0,20.34201050
28400,0.67368016,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,11.14427662,0.04052471,0,0,0,0,29.89862585
28500,0.63354942,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,29.34387970,0.15818428,0,0,0,0,23.00937176
28600,0.50056426,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,39.81199646,0.18347304,0,0,0,0,19.99407450
28700,0.87267138,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,17.77025032,0.09240661,0,0,0,0,27.95799446
28800,0.49812315,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,31.53388405,0.17993140,0,0,0,0,20.89821005
28900,0.49227567,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,42.39717102,0.21144429,0,0,0,0,20.05144358
29000,0.51877914,9,2.35032992,7.31965839,0.34134941,0.13843850,0,nan,0.00000000,0.00000000,1.48796487,0.01194448,0,0,0,0,62.85032908
29100,0.49399044,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,43.58475113,0.23031126,0,0,0,0,20.17487297
29200,1.87927542,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,34.21476746,0.37790373,0,0,0,0,29.95636940
29300,0.25530686,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,21.05047989,0.22537613,0,0,0,0,19.61655903
29400,0.14311207,2,0.10047370,1.10320209,0.74112988,0.14064040,0,nan,0.00000000,0.00000000,22.65169334,0.13406412,0,0,0,0,17.35471306
29500,0.39232866,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,48.61856461,0.24270357,0,0,0,0,23.17531109
29600,0.42194463,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,42.27028656,0.17573494,0,0,0,0,18.81117821
29700,0.32996646,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,34.47520065,0.12881725,0,0,0,0,19.56335958
29800,0.69401705,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,27.91356850,0.14470702,0,0,0,0,21.46183777
29900,0.46586497,1,0.00961976,1.00000000,0.45460749,0.00000000,0,nan,0.00000000,0.00000000,14.88046741,0.10686999,0,0,0,0,22.41677539
30000,0.19992849,16,1.86612057,8.11833979,0.32846949,0.11624390,0,nan,0.00000000,0.00000000,1.35116434,0.00807869,0,0,0,0,40.85587311
30100,0.21079232,1,0.04706975,1.00000000,0.22956325,0.00000000,0,nan,0.00000000,0.00000000,26.79945183,0.13217589,0,0,0,0,16.26141691
30200,0.40374472,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,23.15907097,0.15495934,0,0,0,0,17.30119769
30300,0.28749669,1,0.04293304,1.00000000,0.63349915,0.00000000,0,nan,0.00000000,0.00000000,40.74881363,0.29654604,0,0,0,0,17.48445574
30400,0.39076026,1,0.02696105,1.00000000,0.69347978,0.00000000,0,nan,0.00000000,0.00000000,19.34878731,0.09861244,0,0,0,0,15.83711100
30500,0.42347696,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,36.08221436,0.14309594,0,0,0,0,21.95003319
30600,0.84612483,1,0.23897918,1.00000000,0.64399099,0.00000000,0,nan,0.00000000,0.00000000,28.90818214,0.19339399,0,0,0,0,22.80765419
30700,0.40736977,2,0.34040622,1.16001866,0.52532025,0.08260323,0,nan,0.00000000,0.00000000,33.91017532,0.17578819,0,0,0,0,19.51221886
30800,0.45855315,1,0.12092159,1.00000000,0.53532654,0.00000000,0,nan,0.00000000,0.00000000,26.25193405,0.10012314,0,0,0,0,21.08331680
30900,0.73841775,1,0.28046682,1.00000000,0.71968913,0.00000000,0,nan,0.00000000,0.00000000,33.72754669,0.22710435,0,0,0,0,23.34238243
31000,0.22494998,12,3.39602163,7.79096682,0.32338001,0.12920972,0,nan,0.00000000,0.00000000,1.28572619,0.00470743,0,0,0,0,35.22935486
31100,0.80705183,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,35.94778824,0.24485697,0,0,0,0,17.45017497
31200,0.72533270,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,25.04550171,0.19856280,0,0,0,0,22.94341405
31300,1.68651987,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,40.20771790,0.27629820,0,0,0,0,16.95897484
31400,0.41790599,2,0.04323741,1.52887139,0.56519308,0.05086053,0,nan,0.00000000,0.00000000,28.75368881,0.21062821,0,0,0,0,17.07023888
31500,0.63043803,1,0.07651269,1.00000000,0.54313403,0.00000000,0,nan,0.00000000,0.00000000,9.05587196,0.05147994,0,0,0,0,20.26285299
31600,0.40799813,1,0.01227030,1.00000000,0.36658078,0.00000000,0,nan,0.00000000,0.00000000,28.58361816,0.18844377,0,0,0,0,16.68835672
31700,0.37630465,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,41.59177399,0.20087212,0,0,0,0,19.77295208
31800,0.47608959,3,0.26183750,1.77690696,0.24873299,0.16187739,0,nan,0.00000000,0.00000000,32.92879105,0.33762318,0,0,0,0,15.02987544
31900,1.51313369,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,42.96278763,0.32781321,0,0,0,0,16.00096250
32000,0.27156281,12,2.17105766,6.70165924,0.33510615,0.14006975,0,nan,0.00000000,0.00000000,1.36012971,0.01558809,0,0,0,0,46.24916916
32100,0.33426673,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,18.29528236,0.16268499,0,0,0,0,20.97866313
32200,0.46903707,6,0.98874067,3.75344031,0.36173243,0.33910582,0,nan,0.00000000,0.00000000,34.63137436,0.15938361,0,0,0,0,14.67972660
32300,0.99644679,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,43.11592102,0.40144384,0,0,0,0,30.66273308
32400,1.02668713,1,0.01003010,1.00000000,0.64144713,0.00000000,0,nan,0.00000000,0.00000000,20.89402580,0.12872203,0,0,0,0,20.46933937
32500,0.51391336,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,40.73358917,0.39221865,0,0,0,0,20.09193039
32600,0.56778856,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,45.12307739,0.55062163,0,0,0,0,17.99208260
32700,0.55006988,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,29.08527374,0.14700484,0,0,0,0,21.33304532
32800,0.39814639,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,44.56117249,0.26456589,0,0,0,0,17.30987835
32900,1.07829749,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,42.66767502,0.29446661,0,0,0,0,27.00701523
33000,0.27742455,8,3.35151034,6.52183730,0.32749238,0.14964991,0,nan,0.00000000,0.00000000,1.46111763,0.01460035,0,0,0,0,54.60475922
33100,1.44049942,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,33.52425766,0.25144273,0,0,0,0,19.14807065
33200,0.41669079,4,0.64866717,2.02352965,0.41215724,0.14177962,0,nan,0.00000000,0.00000000,25.11785507,0.19702554,0,0,0,0,17.45725965
33300,0.22965754,1,0.06226826,1.00000000,1.06313813,0.00000000,0,nan,0.00000000,0.00000000,44.02027512,0.44617647,0,0,0,0,16.45464706
33400,0.93288307,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,28.09859657,0.16053060,0,0,0,0,23.70464230
33500,0.78527274,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,41.64878464,0.40787226,0,0,0,0,24.00607538
33600,0.84632444,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,38.21434784,0.20061187,0,0,0,0,19.14116096
33700,0.51153701,1,0.02010361,1.00000000,0.88976377,0.00000000,0,nan,0.00000000,0.00000000,38.41847610,0.38573602,0,0,0,0,15.95945803
33800,0.75516070,3,0.74399629,2.11740060,0.83101272,0.14507542,0,nan,0.00000000,0.00000000,27.94359016,0.21361476,0,0,0,0,18.70137533
33900,0.28794725,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,32.67817688,0.35168549,0,0,0,0,16.17864227
34000,0.32876538,5,2.27291116,4.30382814,0.27567166,0.09375221,0,nan,0.00000000,0.00000000,1.46655619,0.01287784,0,0,0,0,63.62380981
34100,0.52681082,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,37.08919525,0.38387382,0,0,0,0,20.92857170
34200,1.00290206,1,0.21943160,1.00000000,0.82656574,0.00000000,0,nan,0.00000000,0.00000000,31.79943848,0.25082755,0,0,0,0,21.77997971
34300,0.13640475,2,0.14658215,1.20204656,0.20755119,0.11013167,0,nan,0.00000000,0.00000000,24.87256813,0.30386433,0,0,0,0,15.00653076
34400,0.40327459,4,0.45272662,3.00200455,0.74165016,0.30649476,0,nan,0.00000000,0.00000000,39.48256302,0.29111984,0,0,0,0,16.59594631
34500,0.33230726,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,25.63002396,0.15178674,0,0,0,0,19.73222780
34600,0.61089212,1,0.00252862,1.00000000,0.83034301,0.00000000,0,nan,0.00000000,0.00000000,25.58765793,0.27408886,0,0,0,0,22.57219658
34700,0.19428115,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,46.37404251,0.41446629,0,0,0,0,17.32251676
34800,0.32087558,1,0.06610814,1.00000000,0.62681901,0.00000000,0,nan,0.00000000,0.00000000,26.86548615,0.11827466,0,0,0,0,14.40570736
34900,0.26857332,2,0.28790277,1.68754212,0.62161731,0.21119837,0,nan,0.00000000,0.00000000,29.69991112,0.21103594,0,0,0,0,13.53759336
35000,0.20954637,14,3.21476015,6.94948107,0.23577340,0.06540718,0,nan,0.00000000,0.00000000,1.50646210,0.01010828,0,0,0,0,31.37201691
35100,0.23785270,18,3.13154008,10.65829529,0.31358634,0.20137047,0,nan,0.00000000,0.00000000,6.36566257,0.07303944,0,0,0,0,19.87492466
35200,0.19839685,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,3.05424213,0.06266806,0,0,0,0,26.30371189
35300,0.20007728,2,0.26278123,1.99206066,0.30242385,0.02484910,0,nan,0.00000000,0.00000000,28.54193878,0.27999005,0,0,0,0,12.99027061
35400,0.54088453,1,0.38593218,1.00000000,0.25607085,0.00000000,0,nan,0.00000000,0.00000000,45.95585632,0.50630504,0,0,0,0,21.26652603
35500,0.58196321,2,0.27916723,1.92416656,0.83571236,0.16628880,0,nan,0.00000000,0.00000000,32.43340302,0.19106479,0,0,0,0,15.77266932
35600,0.65352482,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,21.48208618,0.19102998,0,0,0,0,16.15342093
35700,0.43962008,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,24.55632210,0.26390383,0,0,0,0,16.38565222
