step,fast_slow_gap,fast_wins,bernoulli_llr,familiarity_weight,weighted_bernoulli_llr,cusum_W,detector_active,regime_change,epistemic_uncertainty,epistemic_ref,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,initial_warmup_remaining,post_change_warmup_remaining,predictor_nll
81700,-0.21780312,0,-0.51082562,1.00000000,-0.51082562,0.29218378,1,0,0.03614515,0.07131548,0.79196656,1.00976968,4.99824047,4.99025059,0.03968927,0.03614515,0,0,-1.36843836
81800,-1.52290606,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03454445,0.07141668,-3.62848949,-2.10558343,5.01762199,4.70767879,0.02809330,0.03454445,0,0,5.53597879
81900,0.62024450,1,0.33647224,0.80619292,0.27126153,0.27126153,1,0,0.08862726,0.07145067,-5.91370821,-6.53395271,11.00754833,11.73480129,0.08653684,0.08862726,0,0,7.01181173
82000,-0.46937180,0,-0.51082562,1.00000000,-0.51082562,0.36393563,1,0,0.03696948,0.07141398,-32.66015625,-32.19078445,1.81593657,1.83915985,0.03948724,0.03696948,0,0,32.98968569
82100,-1.55161667,0,-0.51082562,0.86487978,-0.44180275,0.00000000,1,0,0.08274087,0.07156090,-7.81992531,-6.26830864,10.19447327,9.99595261,0.08393352,0.08274087,0,0,9.02263610
82200,-0.11273718,0,-0.51082562,0.28754792,-0.14688684,0.00000000,1,0,0.24893168,0.07157978,-5.49461079,-5.38187361,13.59508133,13.99408436,0.27589560,0.24893168,0,0,6.36600264
82300,0.18257356,1,0.33647224,0.77230248,0.25985834,0.43332602,1,0,0.09269979,0.07159228,-3.73646307,-3.91903663,9.06123734,9.22712231,0.08407952,0.09269979,0,0,5.32877779
82400,-1.65758896,0,-0.51082562,0.59669443,-0.30480680,0.00000000,1,0,0.12003183,0.07162233,-7.03722191,-5.37963295,9.09649658,9.89579391,0.12517023,0.12003183,0,0,8.34001722
82500,0.62111044,1,0.33647224,0.30907545,0.10399531,0.10399531,1,0,0.23179232,0.07164131,-2.62705827,-3.24816871,9.56933880,10.69818783,0.21352810,0.23179232,0,0,2.84306765
82600,0.06289005,1,0.33647224,1.00000000,0.33647224,1.03554624,1,0,0.06859528,0.07170970,0.48165417,0.41876411,6.71965742,6.62214994,0.05621527,0.06859528,0,0,0.82483423
82700,0.78982055,1,0.33647224,1.00000000,0.33647224,0.82667437,1,0,0.06600323,0.07182082,-1.63692224,-2.42674279,5.95149851,6.33260107,0.06337860,0.06600323,0,0,1.77067566
82800,-0.60347652,0,-0.51082562,0.91175510,-0.46574787,0.06939703,1,0,0.07880643,0.07185216,0.15030813,0.75378466,6.17608118,6.36423588,0.07951649,0.07880643,0,0,0.50002462
82900,-0.10426998,0,-0.51082562,0.36342272,-0.18564564,0.00000000,1,0,0.19770974,0.07185221,-4.21421909,-4.10994911,10.78089046,12.04759026,0.21875976,0.19770974,0,0,4.89999795
83000,-1.35726166,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.01855340,0.07192290,-48.55452728,-47.19726562,1.61516201,1.66670680,0.01866365,0.01855340,0,0,49.42534180
83100,-0.91129541,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04431466,0.07199497,-1.93753362,-1.02623820,5.43337440,5.73389912,0.04310692,0.04431466,0,0,2.54941112
83200,-1.30787945,0,-0.51082562,0.32505194,-0.16604486,0.00000000,1,0,0.22146827,0.07198869,-5.27042484,-3.96254539,12.08880997,12.91823101,0.24283470,0.22146827,0,0,6.25905257
83300,-1.47332501,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04882845,0.07210385,-3.67844057,-2.20511556,6.09362030,6.64581347,0.05577571,0.04882845,0,0,4.84523716
83400,-0.61534715,0,-0.51082562,0.43003354,-0.21967215,0.00000000,1,0,0.16781563,0.07216635,-3.94780302,-3.33245587,12.10623455,12.95441341,0.15159260,0.16781563,0,0,4.66526739
83500,-1.25429988,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04641661,0.07222996,1.20489860,2.45919847,6.79967165,7.04192638,0.03715728,0.04641661,0,0,-0.18132788
83600,-0.64052844,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.05932276,0.07227910,-3.21281767,-2.57228923,6.98705244,8.05749321,0.05141074,0.05932276,0,0,4.89998615
83700,-0.51354551,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02485933,0.07228124,-1.72856712,-1.21502161,5.61428022,6.37899637,0.02598810,0.02485933,0,0,2.49602908
83800,-1.76630259,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04546731,0.07230113,-6.25667524,-4.49037266,5.86735868,6.20753288,0.04230439,0.04546731,0,0,5.99583292
83900,0.44225574,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.05697834,0.07234273,1.77958226,1.33732653,5.15698433,5.54803705,0.06333565,0.05697834,0,0,-1.42364593
